"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 211","6","83","0","Clusters of cases","0"
"Nicaragua","1 655","346","55","9","Community transmission","0"
"Costa Rica","1 375","33","12","2","Clusters of cases","0"
"Paraguay","1 202","15","11","0","Community transmission","0"
"Uruguay","846","1","23","0","Clusters of cases","0"
"Jamaica","598","0","10","0","Clusters of cases","2"
"Guyana","156","2","12","0","Clusters of cases","0"
"Suriname","137","4","2","0","Clusters of cases","0"
"Trinidad and Tobago","117","0","8","0","Sporadic cases","10"
"Bahamas","103","0","11","0","Clusters of cases","4"
"Barbados","96","4","7","0","Clusters of cases","0"
"Saint Vincent and the Grenadines","27","0","0","0","Sporadic cases","2"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","38"
"Grenada","23","0","0","0","Clusters of cases","15"
"Belize","20","1","2","0","Sporadic cases","0"
"Saint Lucia","19","0","0","0","Sporadic cases","5"
"Dominica","16","0","0","0","Clusters of cases","61"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","51"
"Territoriesii","","","","","",""
"Puerto Rico","5 329","144","143","1","Community transmission","0"
"French Guiana","865","92","2","0","Clusters of cases","0"
"Martinique","202","0","14","0","Clusters of cases","4"
"Cayman Islands","176","5","1","0","Clusters of cases","0"
"Guadeloupe","164","0","14","0","Clusters of cases","5"
