"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 312","3","85","0","Clusters of cases","0"
"Costa Rica","2 127","69","12","0","Clusters of cases","0"
"Nicaragua","2 014","0","64","0","Community transmission","4"
"Paraguay","1 379","17","13","0","Community transmission","0"
"Uruguay","859","6","25","1","Clusters of cases","0"
"Jamaica","657","5","10","0","Clusters of cases","0"
"Suriname","302","9","8","0","Clusters of cases","0"
"Guyana","183","0","12","0","Clusters of cases","3"
"Trinidad and Tobago","123","0","8","0","Sporadic cases","6"
"Bahamas","104","0","11","0","Clusters of cases","6"
"Barbados","97","0","7","0","Clusters of cases","6"
"Saint Vincent and the Grenadines","29","0","0","0","Sporadic cases","4"
"Antigua and Barbuda","26","0","3","0","Clusters of cases","8"
"Grenada","23","0","0","0","Clusters of cases","26"
"Belize","22","0","2","0","Sporadic cases","4"
"Saint Lucia","19","0","0","0","Sporadic cases","16"
"Dominica","18","0","0","0","Clusters of cases","9"
"Saint Kitts and Nevis","15","0","0","0","No cases","62"
"Territoriesii","","","","","",""
"Puerto Rico","6 525","62","149","2","Community transmission","0"
"French Guiana","2 441","278","6","1","Community transmission","0"
"Martinique","236","0","14","0","Clusters of cases","1"
"Cayman Islands","195","0","1","0","Clusters of cases","1"
"Guadeloupe","174","0","14","0","Clusters of cases","2"
