"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","311","0","30","0","Community transmission","1"
"Guernsey","252","0","13","0","Community transmission","37"
"Faroe Islands","187","0","0","0","Pending","46"
"Gibraltar","176","1","0","0","Clusters of cases","0"
"Greenland","13","0","0","0","Pending","11"
"South-East Asia","","","","","",""
"India","266 598","9 987","7 466","331","Clusters of cases","0"
"Bangladesh","68 504","2 735","930","42","Community transmission","0"
"Indonesia","32 033","847","1 883","32","Community transmission","0"
"Nepal","3 762","314","14","1","Sporadic cases","0"
"Thailand","3 121","2","58","0","Clusters of cases","0"
"Maldives","1 916","13","8","0","Clusters of cases","0"
"Sri Lanka","1 857","22","11","0","Clusters of cases","0"
"Myanmar","244","2","6","0","Clusters of cases","0"
"Bhutan","59","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","46"
"Western Pacific","","","","","",""
"China","84 638","4","4 645","0","Clusters of cases","0"
"Singapore","38 296","386","25","0","Clusters of cases","0"
"Philippines","22 474","579","1 011","8","Community transmission","0"
"Japan","17 210","36","916","0","Clusters of cases","0"
"Republic of Korea","11 852","38","274","1","Clusters of cases","0"
"Malaysia","8329","7","117","0","Clusters of cases","0"
