"V1","V2","V3","V4","V5","V6","V7"
"Ireland","9655","727","334","14","Pending","0"
"Poland","6674","318","232","24","Pending","0"
"Norway","6415","95","103","5","Pending","0"
"Romania","6300","310","306","24","Pending","0"
"Denmark","6174","178","273","13","Pending","0"
"Czechia","5991","89","138","9","Pending","0"
"Serbia","3630","250","80","6","Pending","0"
"Luxembourg","3281","11","66","4","Pending","0"
"Ukraine","3102","325","93","10","Clusters of cases","0"
"Finland","2974","69","56","7","Pending","0"
"Belarus","2578","352","26","3","Clusters of cases","0"
"Greece","2114","33","98","5","Pending","0"
"Iceland","1701","12","8","0","Pending","0"
"Republic of Moldova","1662","102","33","3","Pending","0"
"Croatia","1600","66","23","2","Pending","0"
"Hungary","1458","48","109","10","Pending","0"
"Estonia","1309","5","25","1","Pending","0"
"Slovenia","1205","17","53","3","Pending","0"
"Azerbaijan","1098","40","11","0","Clusters of cases","0"
"Lithuania","1062","9","24","1","Pending","0"
"Armenia","1039","26","14","1","Clusters of cases","0"
"Bosnia andHerzegovina","1007","59","38","1","Communitytransmission","0"
"Kazakhstan","979","82","12","2","Pending","0"
"Uzbekistan","896","100","4","1","Clusters of cases","0"
"North Macedonia","828","0","34","0","Clusters of cases","1"
"Slovakia","742","14","2","0","Pending","0"
"Bulgaria","675","14","29","1","Pending","0"
"Latvia","651","21","5","2","Pending","0"
"Andorra","639","17","29","1","Communitytransmission","0"
"Cyprus","633","17","16","1","Pending","0"
"Albania","446","0","23","0","Clusters of cases","1"
"Kyrgyzstan","419","42","5","0","Pending","0"
"Malta","378","8","3","0","Pending","0"
"San Marino","356","0","35","0","Communitytransmission","1"
"Montenegro","267","5","2","0","Clusters of cases","0"
"Georgia","266","14","3","0","Clusters of cases","0"
"Liechtenstein","80","0","1","0","Pending","2"
"Monaco","54","0","0","0","Sporadic cases","4"
"Holy See","8","0","0","0","Sporadic cases","4"
"","Territories**","","","","",""
"Kosovo[1]","362","79","7","0","Communitytransmission","0"
"Isle of Man","226","22","1","0","Pending","0"
"Guernsey","209","9","6","0","Pending","0"
"Jersey","198","0","4","0","Pending","1"
"Faroe Islands","184","0","0","0","Pending","5"
"Gibraltar","129","16","0","0","Pending","0"
