"V1","V2","V3","V4","V5","V6","V7"
"Sweden","13822","606","1511","111","Pending","0"
"Israel","13107","252","158","10","Pending","0"
"Poland","8742","363","347","15","Pending","0"
"Romania","8418","351","417","17","Pending","0"
"Denmark","7242","169","346","10","Pending","0"
"Norway","6984","193","148","12","Pending","0"
"Czechia","6654","105","181","8","Pending","0"
"Serbia","5994","304","117","7","Pending","0"
"Ukraine","5449","343","141","8","Communitytransmission","0"
"Belarus","4779","0","45","2","Clusters of cases","1"
"Finland","3681","192","90","8","Pending","0"
"Luxembourg","3537","57","72","0","Pending","0"
"Republic of Moldova","2351","87","60","4","Pending","0"
"Greece","2207","0","105","0","Pending","2"
"Hungary","1916","82","189","17","Pending","0"
"Croatia","1832","18","39","3","Pending","0"
"Iceland","1760","6","9","1","Pending","0"
"Kazakhstan","1546","0","17","0","Pending","1"
"Estonia","1512","53","38","0","Pending","0"
"Uzbekistan","1495","45","5","1","Clusters of cases","0"
"Azerbaijan","1373","33","18","3","Clusters of cases","0"
"Slovenia","1317","13","70","4","Pending","0"
"Lithuania","1298","59","33","0","Pending","0"
"Bosnia andHerzegovina","1268","58","46","2","Communitytransmission","0"
"Armenia","1248","47","20","1","Clusters of cases","0"
"North Macedonia","1170","53","49","0","Clusters of cases","0"
"Slovakia","1089","40","11","2","Pending","0"
"Bulgaria","878","32","41","0","Pending","0"
"Cyprus","761","26","17","0","Pending","0"
"Latvia","712","30","5","0","Pending","0"
"Andorra","704","1","35","0","Communitytransmission","0"
"Kyrgyzstan","554","48","5","0","Pending","0"
"Albania","548","0","26","0","Clusters of cases","1"
"San Marino","455","29","39","1","Communitytransmission","0"
"Malta","426","4","3","0","Pending","0"
"Georgia","394","9","4","1","Clusters of cases","0"
"Montenegro","308","3","5","0","Clusters of cases","0"
"Monaco","98","0","1","0","Sporadic cases","1"
"Liechtenstein","82","1","1","0","Pending","0"
"Holy See","8","0","0","0","Sporadic cases","10"
"","Territories**","","","","",""
"Kosovo[1]","510","30","12","0","Communitytransmission","0"
"Isle of Man","291","2","4","0","Pending","0"
"Guernsey","236","2","9","0","Pending","0"
"Jersey","234","11","11","1","Pending","0"
