"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","308","0","29","0","Community transmission","4"
"Guernsey","252","0","13","0","Community transmission","30"
"Faroe Islands","187","0","0","0","Pending","39"
"Gibraltar","170","1","0","0","Clusters of cases","0"
"Greenland","13","0","0","0","Pending","4"
"South-East Asia","","","","","",""
"India","198 706","8 171","5 598","204","Clusters of cases","0"
"Bangladesh","49 534","2 381","672","22","Community transmission","0"
"Indonesia","26 940","467","1 641","28","Community transmission","0"
"Thailand","3 083","1","58","1","Clusters of cases","0"
"Maldives","1 829","56","6","1","Clusters of cases","0"
"Nepal","1 811","239","8","0","Sporadic cases","0"
"Sri Lanka","1 643","10","11","1","Clusters of cases","0"
"Myanmar","228","4","6","0","Clusters of cases","0"
"Bhutan","47","4","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","39"
"Western Pacific","","","","","",""
"China","84 597","9","4 645","0","Clusters of cases","0"
"Singapore","35 292","408","24","1","Clusters of cases","0"
"Philippines","18 638","552","960","3","Community transmission","0"
"Japan","16 930","46","894","2","Clusters of cases","0"
"Republic of Korea","11 541","38","272","1","Clusters of cases","0"
"Malaysia","7 857","38","115","0","Clusters of cases","0"
