"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Isle of Man","336","0","24","0","Pending","30"
"Jersey","318","0","31","1","Community transmission","2"
"Guernsey","252","0","13","0","Community transmission","49"
"Faroe Islands","187","0","0","0","Pending","58"
"Gibraltar","176","0","0","0","Clusters of cases","12"
"Greenland","13","0","0","0","Pending","23"
"South-East Asia","","","","","",""
"India","410 461","15 413","13 254","306","Clusters of cases","0"
"Bangladesh","108 775","3 240","1 425","37","Community transmission","0"
"Indonesia","45 029","1 226","2 429","56","Community transmission","0"
"Nepal","8 605","331","22","0","Sporadic cases","0"
"Thailand","3 148","1","58","0","Clusters of cases","0"
"Maldives","2 187","37","8","0","Clusters of cases","0"
"Sri Lanka","1 950","0","11","0","Clusters of cases","1"
"Myanmar","286","0","6","0","Clusters of cases","2"
"Bhutan","68","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","58"
"Western Pacific","","","","","",""
"China","84 997","27","4 646","1","Clusters of cases","0"
"Singapore","41 833","218","26","0","Clusters of cases","0"
"Philippines","29 400","941","1 150","20","Community transmission","0"
"Japan","17 864","65","953","1","Clusters of cases","0"
"Republic of Korea","12 421","48","280","0","Clusters of cases","0"
