"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Malaysia","8 535","6","121","0","Clusters of cases","0"
"Australia","7 409","18","102","0","Clusters of cases","0"
"New Zealand","1 159","2","22","0","Clusters of cases","0"
"Viet Nam","349","7","0","0","Clusters of cases","0"
"Mongolia","204","3","0","0","Sporadic cases","0"
"Brunei Darussalam","141","0","3","0","Clusters of cases","43"
"Cambodia","129","0","0","0","Sporadic cases","2"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","68"
"Fiji","18","0","0","0","Sporadic cases","60"
"Papua New Guinea","8","0","0","0","Sporadic cases","58"
"Territoriesii","","","","","",""
"Guam","192","7","5","0","Clusters of cases","0"
"French Polynesia","60","0","0","0","Sporadic cases","45"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","30","0","2","0","Pending","10"
"New Caledonia","21","0","0","0","Sporadic cases","10"
"Subtotal for all regions","8 524 301","138 980","456 960","6 271","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","8 525 042","138 980","456 973","6 271","",""
