"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","313","0","30","0","Community transmission","5"
"Guernsey","252","0","13","0","Community transmission","43"
"Faroe Islands","187","0","0","0","Pending","52"
"Gibraltar","176","0","0","0","Clusters of cases","6"
"Greenland","13","0","0","0","Pending","17"
"South-East Asia","","","","","",""
"India","332 424","11 502","9 520","325","Clusters of cases","0"
"Bangladesh","87 520","3 141","1 171","32","Community transmission","0"
"Indonesia","38 277","857","2 134","43","Community transmission","0"
"Nepal","5 760","425","19","1","Sporadic cases","0"
"Thailand","3 135","0","58","0","Clusters of cases","1"
"Maldives","2 035","22","8","0","Clusters of cases","0"
"Sri Lanka","1 889","5","11","0","Clusters of cases","0"
"Myanmar","262","1","6","0","Clusters of cases","0"
"Bhutan","66","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","52"
"Western Pacific","","","","","",""
"China","84 778","49","4 645","0","Clusters of cases","0"
"Singapore","40 604","407","26","0","Clusters of cases","0"
"Philippines","25 930","538","1 088","14","Community transmission","0"
"Japan","17 502","73","925","0","Clusters of cases","0"
"Republic of Korea","12 121","36","277","0","Clusters of cases","0"
"Malaysia","8 453","8","121","1","Clusters of cases","0"
