"V1","V2","V3","V4","V5","V6","V7"
"Saint Vincent and theGrenadines","13","0","0","0","Sporadic cases","1"
"Nicaragua","10","0","2","0","Pending","2"
"Suriname","10","0","1","0","Sporadic cases","20"
"","Territories**","","","","",""
"Puerto Rico","1416","118","48","0","Clusters of cases","0"
"Martinique","170","6","14","0","Clusters of cases","0"
"Guadeloupe","148","0","12","0","Clusters of cases","4"
"French Guiana","107","10","1","0","Clusters of cases","0"
"Aruba","100","0","2","0","Clusters of cases","1"
"Bermuda","99","1","5","0","Clusters of cases","0"
"Sint Maarten","73","2","12","1","Clusters of cases","0"
"Cayman Islands","66","0","1","0","Clusters of cases","2"
"United States VirginIslands","54","0","3","0","Clusters of cases","2"
"Saint Martin","38","0","2","0","Sporadic cases","1"
"Curaçao","14","0","1","0","Sporadic cases","15"
"Falkland Islands(Malvinas)","12","0","0","0","Clusters of cases","1"
"Montserrat","11","0","0","0","Sporadic cases","10"
"Turks and CaicosIslands","11","0","1","0","Sporadic cases","7"
"Saint Barthélemy","6","0","0","0","Sporadic cases","24"
"Bonaire, Sint Eustatiusand Saba","5","0","0","0","Sporadic cases","6"
"British Virgin Islands","5","1","1","0","Sporadic cases","0"
"Anguilla","3","0","0","0","Sporadic cases","20"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","16"
"","African Region","","","","",""
"South Africa","3953","318","75","10","Communitytransmission","0"
"Algeria","3007","97","407","5","Communitytransmission","0"
"Cameroon","1401","238","49","6","Clusters of cases","0"
"Ghana","1154","0","9","0","Clusters of cases","1"
"Côte d’Ivoire","1004","52","14","0","Clusters of cases","0"
"Nigeria","981","440","31","12","Communitytransmission","0"
"Guinea","862","101","6","0","Communitytransmission","0"
"Niger","671","9","24","2","Clusters of cases","0"
"Burkina Faso","600","0","38","0","Communitytransmission","1"
"Senegal","479","37","6","0","Clusters of cases","0"
"Democratic Republicof the Congo","394","35","25","0","Clusters of cases","0"
"Mauritius","331","2","9","0","Communitytransmission","0"
"Kenya","320","17","14","0","Clusters of cases","0"
"Mali","309","16","21","4","Clusters of cases","0"
