"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","306","0","29","0","Community transmission","4"
"Guernsey","252","0","13","0","Community transmission","23"
"Faroe Islands","187","0","0","0","Pending","32"
"Gibraltar","155","0","0","0","Clusters of cases","1"
"Greenland","12","1","0","0","Pending","0"
"South-East Asia","","","","","",""
"India","145 380","6 535","4 167","146","Clusters of cases","0"
"Bangladesh","35 585","1 975","501","21","Clusters of cases","0"
"Indonesia","22 750","479","1 391","19","Community transmission","0"
"Thailand","3 045","3","57","0","Clusters of cases","0"
"Maldives","1 395","24","4","0","Clusters of cases","0"
"Sri Lanka","1 182","41","10","1","Clusters of cases","0"
"Nepal","682","7","4","1","Sporadic cases","0"
"Myanmar","203","2","6","0","Clusters of cases","0"
"Bhutan","27","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","32"
"Western Pacific","","","","","",""
"China","84 543","7","4 645","0","Clusters of cases","0"
"Singapore","31 960","344","23","0","Clusters of cases","0"
"Japan","16 623","42","846","16","Clusters of cases","0"
"Philippines","14 319","284","873","5","Community transmission","0"
"Republic of Korea","11 225","19","269","2","Clusters of cases","0"
"Malaysia","7 417","172","115","0","Clusters of cases","0"
