"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","25","0","0","0","Sporadic cases","4"
"Seychelles","11","0","0","0","Clusters of cases","60"
"Lesotho","4","0","0","0","Sporadic cases","2"
"Territoriesii","","","","","",""
"Mayotte","2 079","21","25","0","Clusters of cases","0"
"Réunion","480","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 857 872","20 069","107 911","1 035","Community transmission","0"
"Brazil","614 941","30 925","34 021","1 473","Community transmission","0"
"Peru","183 198","4 284","5 031","137","Community transmission","0"
"Chile","122 499","4 207","1 448","92","Community transmission","0"
"Mexico","105 680","4 442","12 545","817","Community transmission","0"
"Canada","94 070","629","7 652","109","Community transmission","0"
"Ecuador","42 106","1 140","3 592","106","Community transmission","0"
"Colombia","35 120","1 766","1 087","42","Community transmission","0"
"Argentina","20 197","929","615","27","Community transmission","0"
"Dominican Republic","18 708","389","525","5","Community transmission","0"
"Panama","15 044","435","363","6","Community transmission","0"
"Bolivia (Plurinational State of)","12 245","607","415","15","Community transmission","0"
"Guatemala","6 154","394","158","15","Community transmission","0"
"Honduras","5 880","190","243","9","Community transmission","0"
"El Salvador","2 849","68","53","1","Community transmission","0"
"Haiti","2 640","36","50","0","Community transmission","0"
"Cuba","2 133","14","83","0","Clusters of cases","0"
