"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","2 485","25","136","3","Clusters of cases","0"
"Bosnia and Herzegovina","2 462","47","152","3","Community transmission","0"
"Croatia","2 245","1","102","1","Community transmission","0"
"North Macedonia","2 078","38","122","3","Clusters of cases","0"
"Estonia","1 851","11","66","0","Pending","0"
"Iceland","1 805","0","10","0","Community transmission","1"
"Kyrgyzstan","1 662","68","16","0","Clusters of cases","0"
"Lithuania","1 656","9","68","2","Community transmission","0"
"Slovakia","1 520","5","28","0","Clusters of cases","0"
"Slovenia","1 473","2","108","1","Clusters of cases","0"
"Albania","1 099","23","33","0","Clusters of cases","0"
"Latvia","1 061","4","24","1","Clusters of cases","0"
"Cyprus","941","2","17","0","Clusters of cases","0"
"Andorra","764","1","51","0","Community transmission","0"
"Georgia","746","8","12","0","Community transmission","0"
"San Marino","687","15","42","0","Community transmission","0"
"Malta","616","1","7","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","23"
"Monaco","98","0","1","0","Sporadic cases","5"
"Liechtenstein","83","0","1","0","Pending","33"
"Holy See","12","0","0","0","Sporadic cases","22"
"Territoriesii","","","","","",""
"Kosovo[1]","1 048","1","30","0","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","7"
