"V1","V2","V3","V4","V5","V6","V7"
"Switzerland","29324","143","1407","28","Communitytransmission","0"
"Portugal","24505","183","973","25","Communitytransmission","0"
"Sweden","20302","681","2462","107","Communitytransmission","0"
"Ireland","20253","376","1190","31","Communitytransmission","0"
"Israel","15782","0","212","0","Pending","1"
"Austria","15364","50","580","11","Communitytransmission","0"
"Belarus","13181","973","84","5","Clusters of cases","0"
"Poland","12640","422","624","28","Communitytransmission","0"
"Romania","11978","362","675","25","Communitytransmission","0"
"Ukraine","10406","540","261","11","Communitytransmission","0"
"Denmark","9008","157","443","9","Pending","0"
"Serbia","8724","227","173","5","Pending","0"
"Norway","7667","62","202","7","Pending","0"
"Czechia","7579","75","227","0","Communitytransmission","0"
"Finland","4906","166","206","7","Pending","0"
"Republic of Moldova","3771","133","116","7","Pending","0"
"Luxembourg","3769","28","89","0","Pending","0"
"Kazakhstan","3333","255","25","0","Pending","0"
"Hungary","2775","48","312","12","Clusters of cases","0"
"Greece","2576","42","139","3","Communitytransmission","0"
"Armenia","2066","134","32","2","Clusters of cases","0"
"Croatia","2062","15","67","4","Communitytransmission","0"
"Uzbekistan","2031","76","9","1","Clusters of cases","0"
"Iceland","1797","2","10","0","Communitytransmission","0"
"Azerbaijan","1766","49","23","1","Clusters of cases","0"
"Bosnia andHerzegovina","1689","101","64","2","Communitytransmission","0"
"Estonia","1666","6","50","0","Pending","0"
"Bulgaria","1447","48","64","6","Pending","0"
"North Macedonia","1442","21","73","2","Clusters of cases","0"
"Slovenia","1418","10","89","3","Communitytransmission","0"
"Slovakia","1391","7","22","2","Clusters of cases","0"
"Lithuania","1375","0","45","1","Communitytransmission","0"
"Latvia","849","13","15","2","Communitytransmission","0"
"Cyprus","843","6","20","0","Clusters of cases","0"
"Albania","773","7","31","1","Clusters of cases","0"
"Andorra","753","0","41","0","Communitytransmission","1"
