"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","22","1","0","0","Sporadic cases","0"
"Seychelles","11","0","0","0","Clusters of cases","51"
"Lesotho","2","0","0","0","Sporadic cases","5"
"Territoriesii","","","","","",""
"Mayotte","1 645","11","20","0","Clusters of cases","0"
"Réunion","460","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 658 896","24 886","98 119","590","Community transmission","0"
"Brazil","391 222","16 324","24 512","1 039","Community transmission","0"
"Peru","129 751","5 772","3 788","159","Community transmission","0"
"Canada","86 939","941","6 671","105","Community transmission","0"
"Chile","82 289","4 328","841","35","Community transmission","0"
"Mexico","74 560","3 455","8 134","501","Community transmission","0"
"Ecuador","38 103","447","3 275","54","Community transmission","0"
"Colombia","23 003","1 022","776","26","Community transmission","0"
"Dominican Republic","15 723","459","474","6","Community transmission","0"
"Argentina","13 228","600","492","21","Community transmission","0"
"Panama","11 447","264","313","3","Community transmission","0"
"Bolivia (Plurinational State of)","7 136","476","274","13","Community transmission","0"
"Honduras","4 401","212","188","6","Community transmission","0"
"Guatemala","3 954","194","63","4","Community transmission","0"
"El Salvador","2 109","67","37","1","Community transmission","0"
"Cuba","1 974","11","82","0","Clusters of cases","0"
"Venezuela (Bolivarian Republic of)","1 245","68","11","1","Community transmission","0"
