"V1","V2","V3","V4","V5","V6","V7"
"Venezuela (BolivarianRepublic of)","144","1","3","0","Local transmission","0"
"Bolivia (PlurinationalState of)","123","8","8","1","Local transmission","0"
"Trinidad and Tobago","90","1","5","0","Local transmission","0"
"Paraguay","77","8","3","0","Local transmission","0"
"Guatemala","47","8","1","0","Local transmission","0"
"Barbados","45","12","0","0","Local transmission","0"
"Jamaica","44","6","3","2","Local transmission","0"
"El Salvador","41","9","2","1","Local transmission","0"
"Bahamas","21","6","1","1","Local transmission","0"
"Guyana","19","0","4","2","Local transmission","1"
"Haiti","16","0","0","0","Imported cases only","1"
"Saint Lucia","13","0","0","0","Local transmission","1"
"Dominica","11","0","0","0","Local transmission","7"
"Grenada","10","1","0","0","Local transmission","0"
"Saint Kitts and Nevis","8","0","0","0","Imported cases only","2"
"Suriname","8","0","0","0","Imported cases only","6"
"Antigua and Barbuda","7","0","0","0","Imported cases only","6"
"Nicaragua","5","0","1","0","Imported cases only","1"
"Belize","3","0","0","0","Local transmission","3"
"Saint Vincent and theGrenadines","2","1","0","0","Imported cases only","0"
"","Territories**","","","","",""
"Puerto Rico","316","30","12","1","Local transmission","0"
"Martinique","131","3","3","0","Local transmission","0"
"Guadeloupe","128","3","6","0","Local transmission","0"
"Aruba","60","5","0","0","Local transmission","0"
"French Guiana","55","4","0","0","Local transmission","0"
"United States VirginIslands","33","3","0","0","Local transmission","0"
"Bermuda","32","0","0","0","Local transmission","1"
"Cayman Islands","22","8","1","0","Local transmission","0"
"Saint Martin","22","1","2","0","Under investigation","0"
"Sint Maarten","18","12","1","1","Imported cases only","0"
"Curaçao","11","0","1","0","Imported cases only","3"
"Saint Barthélemy","6","0","0","0","Under investigation","3"
"Montserrat","5","0","0","0","Imported cases only","6"
"Turks and CaicosIslands","5","0","0","0","Local transmission","3"
"British Virgin Islands","3","0","0","0","Imported cases only","2"
"Anguilla","2","0","0","0","Local transmission","7"
"","African Region","","","","",""
"South Africa","1462","82","5","0","Local transmission","0"
"Algeria","986","139","83","25","Local transmission","0"
"Burkina Faso","261","0","14","0","Local transmission","2"
"Cameroon","246","107","7","1","Local transmission","0"
"Ghana","204","9","5","0","Local transmission","0"
"Senegal","195","5","1","0","Local transmission","0"
"Côte d’Ivoire","190","0","1","1","Local transmission","1"
