"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Haiti","958","93","27","1","Community transmission","0"
"Costa Rica","930","12","10","0","Clusters of cases","0"
"Paraguay","865","3","11","0","Community transmission","0"
"Uruguay","769","5","22","0","Clusters of cases","0"
"Jamaica","552","2","9","0","Clusters of cases","0"
"Nicaragua","279","0","17","0","Community transmission","5"
"Guyana","135","8","10","0","Clusters of cases","0"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","28"
"Bahamas","100","0","11","0","Clusters of cases","1"
"Barbados","92","0","7","0","Clusters of cases","1"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","22"
"Grenada","22","0","0","0","Clusters of cases","10"
"Belize","18","0","2","0","Sporadic cases","41"
"Saint Lucia","18","0","0","0","Sporadic cases","21"
"Saint Vincent and the Grenadines","18","0","0","0","Sporadic cases","5"
"Dominica","16","0","0","0","Clusters of cases","45"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","35"
"Suriname","11","0","1","0","Sporadic cases","7"
"Territoriesii","","","","","",""
"Puerto Rico","3 260","71","129","2","Community transmission","0"
"French Guiana","328","49","1","0","Clusters of cases","0"
"Martinique","197","0","14","0","Clusters of cases","3"
"Guadeloupe","161","5","14","1","Clusters of cases","0"
"Bermuda","133","0","9","0","Clusters of cases","1"
