"V1","V2","V3","V4","V5","V6","V7"
"Lebanon","163","14","4","0","Local transmission","0"
"Kuwait","159","11","0","0","Local transmission","0"
"United Arab Emirates","140","0","0","0","Local transmission","1"
"Morocco","74","13","3","1","Local transmission","0"
"Jordan","69","13","0","0","Imported cases only","0"
"Tunisia","54","15","1","1","Local transmission","0"
"Oman","48","9","0","0","Local transmission","0"
"Afghanistan","24","2","0","0","Imported cases only","0"
"Djibouti","1","0","0","0","Under investigation","2"
"Somalia","1","0","0","0","Imported cases only","4"
"Sudan","1","0","1","0","Imported cases only","6"
"","erritories**","","","","",""
"occupied Palestinianterritory","48","1","0","0","Local transmission","0"
"","egion of the Americas","","","","",""
"United States ofAmerica","15219","4777","201","51","Local transmission","0"
"Canada","846","110","9","0","Local transmission","0"
"Brazil","621","193","4","0","Local transmission","0"
"Chile","434","92","0","0","Local transmission","0"
"Ecuador","367","168","5","2","Local transmission","0"
"Peru","234","0","2","2","Local transmission","1"
"Mexico","164","46","1","0","Imported cases only","0"
"Colombia","145","37","0","0","Local transmission","0"
"Panama","137","28","1","0","Local transmission","0"
"Argentina","128","31","3","1","Local transmission","0"
"Costa Rica","113","26","2","1","Local transmission","0"
"Uruguay","94","15","0","0","Imported cases only","0"
"Dominican Republic","72","38","2","0","Local transmission","0"
"Venezuela (BolivarianRepublic of)","36","0","0","0","Imported cases only","2"
"Honduras","24","12","0","0","Imported cases only","0"
"Bolivia (PlurinationalState of)","16","1","0","0","Local transmission","0"
"Cuba","16","5","1","0","Local transmission","0"
"Jamaica","16","1","1","0","Local transmission","0"
"Paraguay","13","2","0","0","Local transmission","0"
"Guatemala","12","3","1","0","Imported cases only","0"
"Trinidad and Tobago","9","0","0","0","Imported cases only","1"
"Barbados","5","3","0","0","Imported cases only","0"
"Guyana","5","0","1","0","Local transmission","2"
"Bahamas","4","1","0","0","Local transmission","0"
"Haiti","2","2","0","0","Under investigation","0"
"Saint Lucia","2","0","0","0","Imported cases only","5"
"Suriname","2","1","0","0","Imported cases only","0"
"Antigua and Barbuda","1","0","0","0","Imported cases only","7"
"El Salvador","1","0","0","0","Imported cases only","1"
"Nicaragua","1","0","0","0","Imported cases only","1"
"Saint Vincent and theGrenadines","1","0","0","0","Imported cases only","7"
"","erritories**","","","","",""
"Guadeloupe","51","6","0","0","Imported cases only","0"
"Martinique","32","0","0","0","Imported cases only","1"
"French Guiana","15","0","0","0","Local transmission","1"
