"V1","V2","V3","V4","V5","V6","V7"
"Bolivia (PlurinationalState of)","157","18","10","0","Local transmission","0"
"Venezuela (BolivarianRepublic of)","144","0","3","0","Local transmission","3"
"Paraguay","104","8","3","0","Local transmission","0"
"Trinidad and Tobago","103","3","6","0","Local transmission","0"
"El Salvador","62","6","3","0","Local transmission","0"
"Guatemala","61","11","2","1","Local transmission","0"
"Jamaica","55","2","3","0","Local transmission","0"
"Barbados","51","0","0","0","Local transmission","1"
"Bahamas","28","4","4","1","Local transmission","0"
"Guyana","24","1","4","0","Local transmission","0"
"Haiti","21","3","0","0","Imported cases only","0"
"Saint Lucia","14","1","0","0","Local transmission","0"
"Grenada","12","0","0","0","Local transmission","1"
"Dominica","11","0","0","0","Local transmission","10"
"Suriname","10","0","0","0","Local transmission","2"
"Saint Kitts and Nevis","9","0","0","0","Imported cases only","1"
"Antigua and Barbuda","7","0","0","0","Local transmission","9"
"Belize","5","1","0","0","Local transmission","0"
"Nicaragua","5","0","1","0","Imported cases only","4"
"Saint Vincent and theGrenadines","3","0","0","0","Imported cases only","2"
"","Territories**","","","","",""
"Puerto Rico","452","0","18","0","Local transmission","1"
"Martinique","145","0","3","0","Local transmission","1"
"Guadeloupe","134","4","7","0","Local transmission","0"
"French Guiana","66","4","0","0","Local transmission","0"
"Aruba","64","0","0","0","Local transmission","1"
"United States VirginIslands","42","2","0","0","Local transmission","0"
"Bermuda","37","2","0","0","Local transmission","0"
"Cayman Islands","35","7","1","0","Local transmission","0"
"Saint Martin","29","5","2","0","Under investigation","0"
"Sint Maarten","23","0","2","0","Imported cases only","2"
"Curaçao","11","0","1","0","Imported cases only","6"
"Montserrat","6","0","0","0","Imported cases only","1"
"Saint Barthélemy","6","0","0","0","Under investigation","6"
"Turks and CaicosIslands","5","0","1","1","Local transmission","6"
"Anguilla","3","0","0","0","Local transmission","2"
"British Virgin Islands","3","0","0","0","Imported cases only","5"
"Bonaire, Sint Eustatiusand Saba","2","0","0","0","Imported cases only","2"
"Falkland Islands(Malvinas)","2","1","0","0","Under investigation","0"
"","African Region","","","","",""
"South Africa","1655","70","11","2","Local transmission","0"
"Algeria","1251","0","130","0","Local transmission","1"
"Cameroon","555","0","9","0","Local transmission","1"
