"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Haiti","1 063","105","31","4","Community transmission","0"
"Costa Rica","951","21","10","0","Clusters of cases","0"
"Paraguay","877","12","11","0","Community transmission","0"
"Uruguay","787","18","22","0","Clusters of cases","0"
"Jamaica","556","4","9","0","Clusters of cases","0"
"Nicaragua","279","0","17","0","Community transmission","6"
"Guyana","137","2","11","1","Clusters of cases","0"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","29"
"Bahamas","100","0","11","0","Clusters of cases","2"
"Barbados","92","0","7","0","Clusters of cases","2"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","23"
"Grenada","23","1","0","0","Clusters of cases","0"
"Belize","18","0","2","0","Sporadic cases","42"
"Saint Lucia","18","0","0","0","Sporadic cases","22"
"Saint Vincent and the Grenadines","18","0","0","0","Sporadic cases","6"
"Dominica","16","0","0","0","Clusters of cases","46"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","36"
"Suriname","11","0","1","0","Sporadic cases","8"
"Territoriesii","","","","","",""
"Puerto Rico","3 324","64","129","0","Community transmission","0"
"French Guiana","353","25","1","0","Clusters of cases","0"
"Martinique","197","0","14","0","Clusters of cases","4"
"Guadeloupe","161","0","14","0","Clusters of cases","1"
"Cayman Islands","134","5","1","0","Clusters of cases","0"
