"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","316","0","30","0","Community transmission","1"
"Guernsey","252","0","13","0","Community transmission","46"
"Faroe Islands","187","0","0","0","Pending","55"
"Gibraltar","176","0","0","0","Clusters of cases","9"
"Greenland","13","0","0","0","Pending","20"
"South-East Asia","","","","","",""
"India","366 946","12 881","12 237","334","Clusters of cases","0"
"Bangladesh","98 489","4 008","1 305","43","Community transmission","0"
"Indonesia","41 431","1 031","2 276","45","Community transmission","0"
"Nepal","7 177","586","20","1","Sporadic cases","0"
"Thailand","3 141","6","58","0","Clusters of cases","0"
"Maldives","2 120","26","8","0","Clusters of cases","0"
"Sri Lanka","1 924","9","11","0","Clusters of cases","0"
"Myanmar","263","1","6","0","Clusters of cases","0"
"Bhutan","67","0","0","0","Sporadic cases","2"
"Timor-Leste","24","0","0","0","Clusters of cases","55"
"Western Pacific","","","","","",""
"China","84 903","36","4 645","0","Clusters of cases","0"
"Singapore","41 216","247","26","0","Clusters of cases","0"
"Philippines","27 238","457","1 108","5","Community transmission","0"
"Japan","17 668","40","935","4","Clusters of cases","0"
"Republic of Korea","12 257","59","280","1","Clusters of cases","0"
"Malaysia","8 515","10","121","0","Clusters of cases","0"
