"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Haiti","1 174","111","33","2","Community transmission","0"
"Costa Rica","956","5","10","0","Clusters of cases","0"
"Paraguay","884","7","11","0","Community transmission","0"
"Uruguay","789","2","22","0","Clusters of cases","0"
"Nicaragua","759","480","35","18","Community transmission","0"
"Jamaica","564","8","9","0","Clusters of cases","0"
"Guyana","139","2","11","0","Clusters of cases","0"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","30"
"Bahamas","100","0","11","0","Clusters of cases","3"
"Barbados","92","0","7","0","Clusters of cases","3"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","24"
"Grenada","23","0","0","0","Clusters of cases","1"
"Belize","18","0","2","0","Sporadic cases","43"
"Saint Lucia","18","0","0","0","Sporadic cases","23"
"Saint Vincent and the Grenadines","18","0","0","0","Sporadic cases","7"
"Dominica","16","0","0","0","Clusters of cases","47"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","37"
"Suriname","11","0","1","0","Sporadic cases","9"
"Territoriesii","","","","","",""
"Puerto Rico","3 397","73","129","0","Community transmission","0"
"French Guiana","384","31","1","0","Clusters of cases","0"
"Martinique","197","0","14","0","Clusters of cases","5"
"Guadeloupe","161","0","14","0","Clusters of cases","2"
"Bermuda","139","6","9","0","Clusters of cases","0"
