"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","140","0","9","0","Clusters of cases","2"
"Aruba","101","0","3","0","Sporadic cases","26"
"Sint Maarten","78","0","15","0","Sporadic cases","18"
"United States Virgin Islands","69","0","6","0","Clusters of cases","21"
"Saint Martin","41","0","3","0","Sporadic cases","1"
"Curaçao","20","0","1","0","Sporadic cases","3"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","36"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","34"
"Montserrat","11","0","1","0","Sporadic cases","48"
"British Virgin Islands","8","0","1","0","Sporadic cases","16"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","6"
"Saint Barthélemy","6","0","0","0","Sporadic cases","62"
"Anguilla","3","0","0","0","Sporadic cases","58"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","54"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","151 466","2 516","7 797","63","Community transmission","0"
"Saudi Arabia","85 261","1 877","503","23","Clusters of cases","0"
"Pakistan","72 460","2 964","1 543","60","Clusters of cases","0"
"Qatar","56 910","1 648","38","2","Community transmission","0"
"United Arab Emirates","34 557","661","264","2","Pending","0"
"Kuwait","27 043","851","212","7","Clusters of cases","0"
"Egypt","24 985","1 536","959","46","Clusters of cases","0"
"Afghanistan","15 750","656","265","15","Clusters of cases","0"
"Oman","11 437","1014","49","7","Clusters of cases","0"
