"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bosnia and Herzegovina","2 181","19","119","3","Community transmission","0"
"Bulgaria","2 069","46","96","1","Clusters of cases","0"
"Iceland","1 802","1","10","0","Community transmission","0"
"Estonia","1 751","5","61","0","Pending","0"
"North Macedonia","1 694","20","95","3","Clusters of cases","0"
"Lithuania","1 505","14","54","4","Community transmission","0"
"Slovakia","1 469","4","27","0","Clusters of cases","0"
"Slovenia","1 463","2","103","1","Community transmission","0"
"Kyrgyzstan","1 082","38","12","0","Clusters of cases","0"
"Latvia","951","1","19","1","Community transmission","0"
"Cyprus","905","2","17","- 6","Clusters of cases","0"
"Albania","880","4","31","0","Clusters of cases","0"
"Andorra","761","2","49","1","Community transmission","0"
"Tajikistan","729","0","23","0","Pending","1"
"Georgia","652","10","11","0","Community transmission","0"
"San Marino","647","0","41","0","Community transmission","2"
"Malta","508","5","6","1","Pending","0"
"Montenegro","324","0","9","0","Clusters of cases","8"
"Monaco","96","0","1","0","Sporadic cases","3"
"Liechtenstein","83","0","1","0","Pending","18"
"Holy See","12","0","0","0","Sporadic cases","7"
"Territoriesii","","","","","",""
"Kosovo[1]","919","0","29","0","Community transmission","1"
"Isle of Man","331","1","23","0","Pending","0"
