"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Portugal","27 913","234","1 163","19","Community transmission","0"
"Sweden","27 272","602","3 313","57","Community transmission","0"
"Belarus","25 840","1 934","149","14","Clusters of cases","0"
"Ireland","23 242","107","1 488","21","Community transmission","0"
"Poland","16 921","595","839","28","Community transmission","0"
"Israel","16 539","13","262","4","Pending","0"
"Ukraine","16 425","402","439","14","Community transmission","0"
"Austria","15 910","36","623","3","Community transmission","0"
"Romania","15 778","190","1 002","30","Community transmission","0"
"Denmark","10 591","78","527","-  6","Community transmission","0"
"Serbia","10 243","67","220","2","Pending","0"
"Czechia","8 221","45","283","1","Community transmission","0"
"Norway","8 135","29","228","4","Pending","0"
"Finland","6 003","19","275","4","Pending","0"
"Kazakhstan","5 417","210","32","0","Pending","0"
"Republic of Moldova","5 154","159","182","3","Pending","0"
"Luxembourg","3 894","6","102","1","Pending","0"
"Armenia","3 718","180","48","1","Clusters of cases","0"
"Hungary","3 341","28","430","5","Clusters of cases","0"
"Greece","2 744","18","152","1","Community transmission","0"
"Azerbaijan","2 693","104","33","1","Clusters of cases","0"
"Uzbekistan","2 598","89","10","0","Clusters of cases","0"
"Croatia","2 207","11","91","0","Community transmission","0"
"Bosnia and Herzegovina","2 162","20","116","4","Community transmission","0"
