"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Gambia","26","0","1","0","Sporadic cases","5"
"Seychelles","11","0","0","0","Clusters of cases","62"
"Lesotho","4","0","0","0","Sporadic cases","4"
"Territoriesii","","","","","",""
"Mayotte","2 079","0","25","0","Clusters of cases","2"
"Réunion","480","0","1","0","Clusters of cases","2"
"Americas","","","","","",""
"United States of America","1 915 712","28 918","109 746","708","Community transmission","0"
"Brazil","672 846","27 075","35 930","904","Community transmission","0"
"Peru","191 758","4 358","5 301","139","Community transmission","0"
"Chile","134 150","6405","1 637","96","Community transmission","0"
"Mexico","113 619","3 593","13 511","341","Community transmission","0"
"Canada","95 057","722","7 773","70","Community transmission","0"
"Ecuador","43 120","392","3 621","13","Community transmission","0"
"Colombia","38 027","1 392","1 205","60","Community transmission","0"
"Argentina","22 020","983","656","14","Community transmission","0"
"Dominican Republic","19 600","405","538","2","Community transmission","0"
"Panama","16 004","541","386","16","Community transmission","0"
"Bolivia (Plurinational State of)","13 358","630","454","27","Community transmission","0"
"Guatemala","6 792","307","230","14","Community transmission","0"
"Honduras","6 155","184","250","2","Community transmission","0"
"Haiti","3 072","148","50","0","Community transmission","0"
"El Salvador","3 015","81","55","2","Community transmission","0"
"Venezuela (Bolivarian Republic of)","2 316","171","22","2","Community transmission","0"
