"V1","V2","V3","V4","V5","V6","V7"
"Ireland","8089","696","287","24","Pending","0"
"Norway","6244","84","92","4","Pending","0"
"Poland","5955","380","181","7","Pending","0"
"Denmark","5819","184","247","10","Pending","0"
"Czechia","5732","163","119","7","Pending","0"
"Romania","5467","265","257","28","Pending","0"
"Luxembourg","3223","108","54","2","Pending","0"
"Serbia","3105","238","71","6","Pending","0"
"Finland","2769","164","48","6","Pending","0"
"Ukraine","2511","308","73","4","Clusters of cases","0"
"Greece","2011","56","90","4","Pending","0"
"Belarus","1981","915","19","6","Clusters of cases","0"
"Iceland","1675","27","7","1","Pending","0"
"Croatia","1495","88","21","1","Pending","0"
"Republic of Moldova","1438","149","29","0","Pending","0"
"Hungary","1310","120","85","8","Pending","0"
"Estonia","1258","51","24","0","Pending","0"
"Slovenia","1160","36","45","2","Pending","0"
"Lithuania","999","44","17","2","Pending","0"
"Azerbaijan","991","65","10","1","Clusters of cases","0"
"Armenia","937","0","11","0","Clusters of cases","1"
"Bosnia andHerzegovina","901","26","37","1","Communitytransmission","0"
"Kazakhstan","859","57","10","1","Pending","0"
"Slovakia","715","14","2","0","Pending","0"
"North Macedonia","711","48","32","2","Clusters of cases","0"
"Bulgaria","635","11","25","1","Pending","0"
"Uzbekistan","624","0","3","0","Clusters of cases","1"
"Latvia","612","23","2","0","Pending","0"
"Andorra","602","13","26","0","Communitytransmission","0"
"Cyprus","595","31","15","0","Pending","0"
"Albania","416","0","23","0","Clusters of cases","1"
"Malta","350","13","2","0","Pending","0"
"San Marino","344","0","34","0","Communitytransmission","1"
"Kyrgyzstan","339","41","5","0","Pending","0"
"Montenegro","255","3","2","0","Clusters of cases","0"
"Georgia","233","3","3","0","Clusters of cases","0"
"Liechtenstein","80","1","1","0","Pending","0"
"Monaco","54","0","0","0","Sporadic cases","2"
"Holy See","8","0","0","0","Sporadic cases","2"
"","Territories**","","","","",""
"Kosovo[1]","250","23","7","0","Communitytransmission","0"
"Guernsey","191","10","5","0","Pending","0"
"Isle of Man","190","25","1","0","Pending","0"
"Faroe Islands","184","0","0","0","Pending","3"
"Jersey","183","13","4","1","Pending","0"
"Gibraltar","113","0","1","0","Pending","3"
