"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","2 433","0","130","0","Clusters of cases","1"
"Bosnia and Herzegovina","2 405","14","145","4","Community transmission","0"
"Croatia","2 244","0","100","1","Community transmission","1"
"North Macedonia","1 999","21","113","0","Clusters of cases","0"
"Estonia","1 824","1","65","1","Pending","0"
"Iceland","1 804","0","10","0","Community transmission","2"
"Lithuania","1 635","12","63","0","Community transmission","0"
"Slovakia","1 511","2","28","0","Clusters of cases","0"
"Slovenia","1 469","0","106","0","Clusters of cases","1"
"Kyrgyzstan","1 468","35","16","0","Clusters of cases","0"
"Latvia","1 049","2","22","0","Clusters of cases","0"
"Albania","1 029","25","33","1","Clusters of cases","0"
"Cyprus","937","2","17","0","Clusters of cases","0"
"Andorra","763","0","51","0","Community transmission","2"
"Georgia","732","1","12","0","Community transmission","0"
"San Marino","672","0","42","0","Community transmission","4"
"Malta","611","1","6","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","20"
"Monaco","98","0","1","0","Sporadic cases","2"
"Liechtenstein","83","0","1","0","Pending","30"
"Holy See","12","0","0","0","Sporadic cases","19"
"Territoriesii","","","","","",""
"Kosovo[1]","1 038","6","30","1","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","4"
