"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","139","0","9","0","Clusters of cases","1"
"Aruba","101","0","3","0","Sporadic cases","23"
"Sint Maarten","78","0","15","0","Sporadic cases","15"
"United States Virgin Islands","69","0","6","0","Clusters of cases","18"
"Saint Martin","40","0","3","0","Sporadic cases","2"
"Curaçao","20","2","1","0","Sporadic cases","0"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","33"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","31"
"Montserrat","11","0","1","0","Sporadic cases","45"
"British Virgin Islands","8","0","1","0","Sporadic cases","13"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","3"
"Saint Barthélemy","6","0","0","0","Sporadic cases","59"
"Anguilla","3","0","0","0","Sporadic cases","55"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","51"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","143 849","2 258","7 627","63","Community transmission","0"
"Saudi Arabia","80 185","1 644","441","16","Clusters of cases","0"
"Pakistan","64 028","2 801","1 317","57","Clusters of cases","0"
"Qatar","50 914","1 967","33","3","Community transmission","0"
"United Arab Emirates","32 532","563","258","3","Pending","0"
"Kuwait","24 112","845","185","10","Clusters of cases","0"
"Egypt","20 793","1 127","845","29","Clusters of cases","0"
"Afghanistan","13 659","643","246","11","Clusters of cases","0"
"Bahrain","10 052","360","15","0","Clusters of cases","0"
