"V1","V2","V3","V4","V5","V6","V7"
"Netherlands","34842","708","4054","138","Communitytransmission","0"
"Switzerland","28186","205","1216","30","Communitytransmission","0"
"Portugal","21982","603","785","23","Pending","0"
"Ireland","16671","631","769","39","Pending","0"
"Sweden","16004","682","1937","172","Pending","0"
"Austria","14924","91","494","31","Pending","0"
"Israel","14498","556","189","5","Pending","0"
"Poland","10169","313","426","25","Pending","0"
"Romania","9710","468","508","25","Communitytransmission","0"
"Denmark","7912","217","384","14","Pending","0"
"Belarus","7281","558","60","5","Communitytransmission","0"
"Norway","7250","84","169","6","Pending","0"
"Ukraine","7170","578","187","13","Communitytransmission","0"
"Czechia","7136","95","210","9","Communitytransmission","0"
"Serbia","7114","224","134","4","Pending","0"
"Finland","4129","115","149","8","Pending","0"
"Luxembourg","3654","36","80","2","Pending","0"
"Republic of Moldova","2778","137","76","3","Pending","0"
"Greece","2408","7","121","0","Pending","0"
"Hungary","2284","116","225","0","Clusters of cases","0"
"Kazakhstan","2025","30","19","0","Pending","0"
"Croatia","1950","42","48","0","Pending","0"
"Iceland","1785","7","10","0","Communitytransmission","0"
"Uzbekistan","1716","59","7","1","Clusters of cases","0"
"Estonia","1559","7","44","1","Pending","0"
"Azerbaijan","1518","38","20","0","Clusters of cases","0"
"Armenia","1473","96","24","0","Clusters of cases","0"
"Lithuania","1398","28","38","0","Pending","0"
"Bosnia andHerzegovina","1367","27","52","2","Communitytransmission","0"
"Slovenia","1353","13","79","2","Communitytransmission","0"
"North Macedonia","1259","28","56","1","Clusters of cases","0"
"Slovakia","1244","45","14","0","Clusters of cases","0"
"Bulgaria","1024","49","49","4","Pending","0"
"Cyprus","790","6","17","0","Clusters of cases","0"
"Latvia","761","13","11","2","Pending","0"
"Andorra","724","1","37","0","Communitytransmission","0"
"Albania","634","0","27","1","Clusters of cases","1"
"Kyrgyzstan","631","19","8","1","Pending","0"
"San Marino","488","12","40","0","Communitytransmission","0"
"Malta","444","1","3","0","Pending","0"
