"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","","","Total","","Transmission",""
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","82230","152","3301","3","Local transmission","0"
"Republic of Korea","9478","146","144","5","Local transmission","0"
"Australia","3635","650","14","1","Local transmission","0"
"Malaysia","2161","130","26","3","Local transmission","0"
"Japan","1499","112","49","3","Local transmission","0"
"Philippines","803","96","54","9","Local transmission","0"
"Singapore","732","49","2","0","Local transmission","0"
"New Zealand","416","78","0","0","Local transmission","0"
"Viet Nam","169","16","0","0","Local transmission","0"
"Brunei Darussalam","115","1","1","1","Local transmission","0"
"Cambodia","104","6","0","0","Local transmission","0"
"Mongolia","12","1","0","0","Imported cases only","0"
"Lao People's","","","","","",""
"Democratic Republic","6","0","0","0","Local transmission","1"
"Fiji","5","0","0","0","Local transmission","2"
"Papua New Guinea","1","0","0","0","Imported cases only","7"
"Territories**","","","","","",""
"Guam","51","6","1","0","Local transmission","0"
"French Polynesia","30","0","0","0","Local transmission","1"
"New Caledonia","15","1","0","0","Local transmission","0"
"European Region","","","","","",""
"Italy","86498","5959","9136","971","Local transmission","0"
"Spain","64059","7871","4858","769","Local transmission","0"
"Germany","48582","6294","325","72","Local transmission","0"
"France","32542","3756","1992","297","Local transmission","0"
"The United Kingdom","14547","2885","759","181","Local transmission","0"
"Switzerland","12104","1390","197","36","Local transmission","0"
"Netherlands","8603","1172","546","112","Local transmission","0"
"Austria","7697","668","68","16","Local transmission","0"
"Belgium","7284","1049","289","69","Local transmission","0"
"Turkey","5698","2069","92","17","Local transmission","0"
"Portugal","4268","724","76","16","Local transmission","0"
"Norway","3581","425","16","2","Local transmission","0"
"Israel","3460","425","12","2","Local transmission","0"
"Sweden","3046","240","92","26","Local transmission","0"
"Czechia","2279","217","9","0","Local transmission","0"
"Ireland","2121","302","22","3","Local transmission","0"
"Denmark","2046","169","52","11","Local transmission","0"
"Luxembourg","1605","152","15","6","Local transmission","0"
"Poland","1389","168","16","0","Local transmission","0"
"Romania","1292","263","24","7","Local transmission","0"
"Russian Federation","1264","228","4","1","Local transmission","0"
"Finland","1025","67","7","3","Local transmission","0"
"Greece","966","74","28","2","Local transmission","0"
"Iceland","890","88","2","0","Local transmission","0"
"Slovenia","632","55","9","4","Local transmission","0"
