"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Benin","319","0","2","0","Sporadic cases","1"
"Rwanda","285","1","0","0","Clusters of cases","0"
"Zambia","267","0","7","0","Sporadic cases","1"
"Cabo Verde","260","14","2","0","Sporadic cases","0"
"Ethiopia","250","11","5","0","Clusters of cases","0"
"Liberia","211","7","20","0","Clusters of cases","0"
"Madagascar","186","17","0","0","Clusters of cases","0"
"Togo","181","8","11","0","Clusters of cases","0"
"Central African Republic","179","0","0","0","Sporadic cases","1"
"Eswatini","175","3","2","0","Sporadic cases","0"
"South Sudan","174","18","0","0","Sporadic cases","0"
"São Tomé and Príncipe","165","0","4","0","Sporadic cases","2"
"Uganda","122","1","0","0","Sporadic cases","0"
"Mozambique","103","12","0","0","Sporadic cases","0"
"Malawi","57","1","3","0","Sporadic cases","0"
"Angola","45","0","2","0","Sporadic cases","1"
"Eritrea","39","0","0","0","Sporadic cases","23"
"Zimbabwe","36","0","4","0","Sporadic cases","1"
"Botswana","24","1","1","0","Sporadic cases","0"
"Gambia","22","2","1","0","Sporadic cases","0"
"Burundi","19","0","1","0","Sporadic cases","9"
"Namibia","16","0","0","0","Sporadic cases","36"
"Comoros","11","0","1","0","Pending","2"
