"V1","V2","V3","V4","V5","V6","V7"
"Argentina","17","5","1","0","Imported cases only","0"
"Chile","17","4","0","0","Local transmission","0"
"Ecuador","15","0","0","0","Local transmission","2"
"Costa Rica","13","4","0","0","Local transmission","0"
"Peru","11","2","0","0","Local transmission","0"
"Panama","8","7","1","1","Imported cases only","0"
"Paraguay","5","4","0","0","Local transmission","0"
"Mexico","7","0","0","0","Imported cases only","3"
"Dominican Republic","5","0","0","0","Imported cases only","1"
"Colombia","3","0","0","0","Imported cases only","1"
"Bolivia (Plurinational","","","","","",""
"State of)","2","2","0","0","Imported cases only","0"
"Jamaica","1","1","0","0","Imported cases only","0"
"Territories**","","","","","",""
"French Guiana","5","0","0","0","Imported cases only","3"
"Martinique","3","1","0","0","Imported cases only","0"
"Saint Martin","2","0","0","0","Under investigation","8"
"Saint Barthelemy","1","0","0","0","Under investigation","8"
"African Region","","","","","",""
"Algeria","20","0","0","0","Local transmission","2"
"South Africa","7","0","0","0","Imported cases only","1"
"Senegal","4","0","0","0","Imported cases only","6"
"Burkina Faso","2","2","0","0","Imported cases only","0"
"Cameroon","2","0","0","0","Local transmission","4"
"Nigeria","2","0","0","0","Imported cases only","2"
"Democratic Republic","","","","","",""
"of the Congo","1","1","0","0","Imported cases only","0"
"Togo","1","0","0","0","Imported cases only","4"
"Subtotal for all","","","","","",""
"","","","","","",""
"regions","36668","4589","1123","258","",""
"International","","","","","",""
"conveyance","696","0","7","0","Local transmission","3"
"(Diamond Princess)","","","","","",""
"Grand total","37364","4589","1130","258","",""
