"V1","V2","V3","V4","V5","V6","V7"
"Chile","7525","312","82","2","Communitytransmission","0"
"Peru","7519","671","193","12","Communitytransmission","0"
"Mexico","4661","442","296","23","Communitytransmission","0"
"Panama","3400","166","87","8","Communitytransmission","0"
"Dominican Republic","3167","200","177","4","Communitytransmission","0"
"Colombia","2776","67","109","9","Communitytransmission","0"
"Argentina","2252","277","95","13","Communitytransmission","0"
"Cuba","726","57","21","3","Clusters of cases","0"
"Costa Rica","595","18","3","0","Clusters of cases","0"
"Uruguay","512","11","7","0","Clusters of cases","0"
"Honduras","397","4","25","0","Clusters of cases","0"
"Bolivia (PlurinationalState of)","330","30","27","3","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","181","10","9","0","Clusters of cases","0"
"Guatemala","156","3","5","2","Clusters of cases","0"
"Paraguay","147","13","6","0","Communitytransmission","0"
"El Salvador","137","12","6","0","Clusters of cases","0"
"Trinidad and Tobago","113","1","8","0","Clusters of cases","0"
"Jamaica","72","3","4","0","Clusters of cases","0"
"Barbados","71","3","4","0","Clusters of cases","0"
"Bahamas","47","5","8","0","Clusters of cases","0"
"Guyana","47","10","6","0","Clusters of cases","0"
"Haiti","40","9","3","1","Communitytransmission","0"
"Antigua and Barbuda","23","2","2","0","Clusters of cases","0"
"Dominica","16","0","0","0","Clusters of cases","3"
"Saint Lucia","15","0","0","0","Sporadic cases","2"
"Belize","14","1","2","0","Sporadic cases","0"
"Grenada","14","0","0","0","Clusters of cases","2"
"Saint Kitts and Nevis","12","0","0","0","Sporadic cases","2"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic cases","3"
"Suriname","10","0","1","0","Sporadic cases","10"
"Nicaragua","9","0","1","0","Pending","1"
"","Territories**","","","","",""
"Puerto Rico","903","6","45","1","Clusters of cases","0"
"Martinique","157","1","8","2","Clusters of cases","0"
"Guadeloupe","143","0","8","0","Clusters of cases","3"
"Aruba","92","0","0","0","Clusters of cases","2"
"French Guiana","88","2","0","0","Clusters of cases","0"
"Bermuda","57","7","4","0","Clusters of cases","0"
"Cayman Islands","53","0","1","0","Clusters of cases","1"
