"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Ethiopia","352","35","5","0","Clusters of cases","0"
"Central African Republic","336","9","0","0","Sporadic cases","0"
"Mauritius","332","0","10","0","Clusters of cases","22"
"Togo","330","29","12","1","Community transmission","0"
"Cabo Verde","328","0","3","0","Clusters of cases","2"
"Madagascar","322","18","1","0","Clusters of cases","0"
"Rwanda","297","5","0","0","Sporadic cases","0"
"South Sudan","282","0","4","0","Clusters of cases","1"
"Uganda","260","33","0","0","Sporadic cases","0"
"Liberia","229","3","22","1","Community transmission","0"
"Eswatini","205","2","2","0","Clusters of cases","0"
"São Tomé and Príncipe","165","-4","7","0","Clusters of cases","0"
"Mozambique","145","8","0","0","Clusters of cases","0"
"Benin","129","-210","2","0","Community transmission","0"
"Mauritania","81","19","4","0","Sporadic cases","0"
"Malawi","70","0","3","0","Clusters of cases","1"
"Angola","50","2","2","0","Clusters of cases","0"
"Zimbabwe","46","2","4","0","Sporadic cases","0"
"Burundi","42","0","1","0","Clusters of cases","1"
"Eritrea","39","0","0","0","Sporadic cases","30"
"Botswana","25","0","1","0","Clusters of cases","2"
"Gambia","24","0","1","0","Sporadic cases","1"
"Namibia","16","0","0","0","Sporadic cases","43"
