"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","308","0","29","0","Community transmission","2"
"Guernsey","252","0","13","0","Community transmission","28"
"Faroe Islands","187","0","0","0","Pending","37"
"Gibraltar","161","3","0","0","Clusters of cases","0"
"Greenland","13","0","0","0","Pending","2"
"South-East Asia","","","","","",""
"India","182 143","8 380","5 164","193","Clusters of cases","0"
"Bangladesh","44 608","1 764","610","28","Clusters of cases","0"
"Indonesia","25 773","557","1 573","53","Community transmission","0"
"Thailand","3 081","4","57","0","Clusters of cases","0"
"Maldives","1 672","81","5","0","Clusters of cases","0"
"Sri Lanka","1 620","62","10","0","Clusters of cases","0"
"Nepal","1 401","189","6","0","Sporadic cases","0"
"Myanmar","224","17","6","0","Clusters of cases","0"
"Bhutan","33","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","37"
"Western Pacific","","","","","",""
"China","84 570","5","4 645","0","Clusters of cases","0"
"Singapore","34 366","506","23","0","Clusters of cases","0"
"Philippines","17 224","590","950","8","Community transmission","0"
"Japan","16 851","47","891","5","Clusters of cases","0"
"Republic of Korea","11 468","27","270","1","Clusters of cases","0"
"Malaysia","7 762","30","115","0","Clusters of cases","0"
