"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Aruba","101","0","3","0","Sporadic cases","12"
"Cayman Islands","94","0","1","0","Clusters of cases","1"
"Sint Maarten","78","0","15","0","Sporadic cases","4"
"United States Virgin Islands","69","0","6","0","Clusters of cases","7"
"Saint Martin","39","0","3","0","Sporadic cases","7"
"Curaçao","16","0","1","0","Sporadic cases","20"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","22"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","20"
"Montserrat","11","0","1","0","Sporadic cases","34"
"British Virgin Islands","8","0","1","0","Sporadic cases","2"
"Bonaire, Sint Eustatius and Saba","6","0","0","0","Sporadic cases","20"
"Saint Barthélemy","6","0","0","0","Sporadic cases","48"
"Anguilla","3","0","0","0","Sporadic cases","44"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","40"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","120 198","1 806","6 988","51","Community transmission","0"
"Saudi Arabia","54 752","2 736","312","10","Clusters of cases","0"
"Pakistan","42 125","1 974","903","30","Clusters of cases","0"
"Qatar","32 604","1 632","15","0","Community transmission","0"
"United Arab Emirates","23 358","731","220","6","Pending","0"
"Kuwait","14 850","1 048","112","5","Clusters of cases","0"
"Egypt","12 229","510","630","18","Clusters of cases","0"
"Afghanistan","7 072","437","173","4","Clusters of cases","0"
"Bahrain","6 930","183","12","0","Clusters of cases","0"
