"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"South Sudan","473","134","6","0","Clusters of cases","0"
"Congo","469","49","16","1","Community transmission","0"
"Central African Republic","436","25","0","0","Sporadic cases","0"
"Madagascar","405","34","2","0","Clusters of cases","0"
"Ethiopia","399","10","5","0","Clusters of cases","0"
"Cabo Verde","356","7","3","0","Clusters of cases","0"
"Togo","354","16","12","0","Community transmission","0"
"Mauritius","332","0","10","0","Clusters of cases","25"
"Rwanda","320","6","0","0","Sporadic cases","0"
"Uganda","264","0","0","0","Sporadic cases","1"
"Liberia","240","2","23","0","Community transmission","0"
"Eswatini","220","3","2","0","Clusters of cases","0"
"Mauritania","173","32","5","1","Sporadic cases","0"
"São Tomé and Príncipe","165","0","8","0","Clusters of cases","3"
"Mozambique","162","6","0","0","Clusters of cases","0"
"Benin","135","5","3","1","Community transmission","0"
"Malawi","72","0","3","0","Clusters of cases","1"
"Angola","60","2","3","0","Clusters of cases","0"
"Zimbabwe","51","3","4","0","Sporadic cases","0"
"Burundi","42","0","1","0","Clusters of cases","4"
"Eritrea","39","0","0","0","Sporadic cases","33"
"Comoros","34","0","1","0","Community transmission","2"
