"V1","V2","V3","V4","V5","V6","V7"
"Mozambique","21","1","0","0","Sporadic cases","0"
"Angola","19","0","2","0","Sporadic cases","5"
"Zimbabwe","17","3","3","0","Sporadic cases","0"
"Malawi","16","3","2","0","Sporadic cases","0"
"Namibia","16","0","0","0","Sporadic cases","8"
"Eswatini","14","0","0","0","Sporadic cases","1"
"Botswana","13","0","1","0","Sporadic cases","4"
"Central African","","","","","",""
"Republic","11","0","0","0","Sporadic cases","3"
"Seychelles","11","0","0","0","Sporadic cases","7"
"Cabo Verde","10","3","1","0","Sporadic cases","0"
"Sierra Leone","10","0","0","0","Sporadic cases","1"
"Gambia","9","0","1","0","Sporadic cases","2"
"Mauritania","7","0","1","0","Sporadic cases","3"
"Burundi","5","0","0","0","Sporadic cases","1"
"São Tomé and","","","","","",""
"Príncipe","4","0","0","0","Pending","7"
"South Sudan","4","0","0","0","Pending","2"
"Territories**","","","","","",""
"Réunion","391","2","0","0","Clusters of cases","0"
"Mayotte","207","0","3","0","Clusters of cases","1"
"Subtotal for all","","","","","",""
"","1844151","71779","117009","5369","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","12","0","Not Applicable††","29"
"Princess)","","","","","",""
"Grand total","1844863","71779","117021","5369","",""
