"V1","V2","V3","V4","V5","V6","V7"
"United States VirginIslands","51","0","2","1","Clusters of cases","7"
"Saint Martin","35","0","2","0","Sporadic cases","3"
"Curaçao","14","0","1","0","Sporadic cases","9"
"Falkland Islands(Malvinas)","11","0","0","0","Clusters of cases","3"
"Montserrat","11","0","0","0","Sporadic cases","4"
"Turks and CaicosIslands","11","0","1","0","Sporadic cases","1"
"Saint Barthélemy","6","0","0","0","Sporadic cases","18"
"Bonaire, Sint Eustatiusand Saba","5","1","0","0","Sporadic cases","0"
"Anguilla","3","0","0","0","Sporadic cases","14"
"British Virgin Islands","3","0","0","0","Sporadic cases","17"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","10"
"","African Region","","","","",""
"South Africa","2783","178","50","2","Communitytransmission","0"
"Algeria","2418","150","364","16","Communitytransmission","0"
"Cameroon","1016","161","21","4","Clusters of cases","0"
"Côte d’Ivoire","742","54","6","0","Clusters of cases","0"
"Ghana","641","0","8","0","Clusters of cases","1"
"Niger","627","18","18","3","Clusters of cases","0"
"Burkina Faso","547","4","32","0","Clusters of cases","0"
"Guinea","438","0","1","0","Clusters of cases","1"
"Nigeria","373","0","11","0","Clusters of cases","2"
"Senegal","342","7","3","1","Clusters of cases","0"
"Mauritius","324","0","9","0","Clusters of cases","5"
"Democratic Republicof the Congo","287","0","23","0","Clusters of cases","1"
"Kenya","246","12","11","0","Clusters of cases","0"
"Mali","190","19","13","0","Sporadic cases","0"
"United Republic ofTanzania","148","54","5","1","Sporadic cases","0"
"Congo","143","26","6","1","Clusters of cases","0"
"Rwanda","138","0","0","0","Sporadic cases","1"
"Madagascar","117","0","0","0","Clusters of cases","1"
"Ethiopia","96","4","3","0","Sporadic cases","0"
"Gabon","95","0","1","0","Sporadic cases","1"
"Togo","83","2","5","0","Sporadic cases","0"
"Liberia","76","3","7","1","Sporadic cases","0"
"Cabo Verde","55","0","1","0","Sporadic cases","1"
"Uganda","55","0","0","0","Sporadic cases","2"
"Zambia","52","4","2","0","Sporadic cases","0"
"Equatorial Guinea","51","0","0","0","Sporadic cases","2"
"Guinea-Bissau","50","4","0","0","Sporadic cases","0"
"Benin","37","0","1","0","Sporadic cases","1"
"Eritrea","35","0","0","0","Sporadic cases","2"
"Chad","33","6","0","0","Sporadic cases","0"
