"V1","V2","V3","V4","V5","V6","V7"
"Switzerland","29181","100","1379","27","Communitytransmission","0"
"Portugal","24322","295","948","20","Communitytransmission","0"
"Ireland","19877","229","1159","57","Communitytransmission","0"
"Sweden","19621","695","2355","81","Communitytransmission","0"
"Israel","15782","316","212","10","Pending","0"
"Austria","15314","58","569","20","Communitytransmission","0"
"Poland","12218","316","596","34","Communitytransmission","0"
"Belarus","12208","0","79","0","Clusters of cases","1"
"Romania","11616","277","650","19","Communitytransmission","0"
"Ukraine","9866","456","250","11","Communitytransmission","0"
"Denmark","8851","153","434","7","Pending","0"
"Serbia","8497","222","168","6","Pending","0"
"Norway","7605","72","195","2","Pending","0"
"Czechia","7504","55","227","4","Communitytransmission","0"
"Finland","4740","45","199","6","Pending","0"
"Luxembourg","3741","12","89","1","Pending","0"
"Republic of Moldova","3638","157","109","6","Pending","0"
"Kazakhstan","3078","96","25","0","Pending","0"
"Hungary","2727","78","300","9","Clusters of cases","0"
"Greece","2534","0","136","0","Communitytransmission","1"
"Croatia","2047","8","63","4","Communitytransmission","0"
"Uzbekistan","1955","31","8","0","Clusters of cases","0"
"Armenia","1932","65","30","0","Clusters of cases","0"
"Iceland","1795","3","10","0","Communitytransmission","0"
"Azerbaijan","1717","39","22","0","Clusters of cases","0"
"Estonia","1660","13","50","0","Pending","0"
"Bosnia andHerzegovina","1588","24","62","2","Communitytransmission","0"
"Lithuania","1449","0","44","3","Communitytransmission","2"
"North Macedonia","1421","22","71","6","Clusters of cases","0"
"Slovenia","1408","1","86","3","Communitytransmission","0"
"Bulgaria","1399","36","58","0","Pending","0"
"Slovakia","1384","3","20","2","Clusters of cases","0"
"Cyprus","837","15","20","0","Clusters of cases","0"
"Latvia","836","18","13","0","Communitytransmission","0"
"Albania","766","30","30","2","Clusters of cases","0"
"Andorra","753","5","41","1","Communitytransmission","0"
