"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Armenia","5 928","322","74","4","Clusters of cases","0"
"Luxembourg","3 980","9","109","0","Pending","0"
"Azerbaijan","3 749","118","44","1","Clusters of cases","0"
"Hungary","3 678","37","476","3","Community transmission","0"
"Uzbekistan","3 006","56","13","0","Clusters of cases","0"
"Greece","2 853","3","168","2","Clusters of cases","0"
"Bulgaria","2 372","41","125","5","Clusters of cases","0"
"Bosnia and Herzegovina","2 352","18","139","4","Community transmission","0"
"Tajikistan","2 350","210","44","0","Pending","0"
"Croatia","2 237","3","97","1","Community transmission","0"
"North Macedonia","1 898","40","111","1","Clusters of cases","0"
"Iceland","1 803","0","10","0","Community transmission","1"
"Estonia","1 800","6","64","0","Pending","0"
"Lithuania","1 594","17","61","1","Community transmission","0"
"Slovakia","1 502","6","28","0","Clusters of cases","0"
"Slovenia","1 468","0","106","1","Clusters of cases","1"
"Kyrgyzstan","1 350","37","14","0","Clusters of cases","0"
"Latvia","1 025","9","22","1","Clusters of cases","0"
"Albania","969","0","31","0","Clusters of cases","1"
"Cyprus","923","1","17","0","Clusters of cases","0"
"Andorra","762","0","51","0","Community transmission","1"
"Georgia","723","2","12","0","Community transmission","0"
"San Marino","672","2","41","0","Community transmission","0"
