"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Afghanistan","29 143","310","598","17","Clusters of cases","0"
"Bahrain","21 764","433","63","3","Clusters of cases","0"
"Morocco","9 977","138","214","1","Clusters of cases","0"
"Sudan","8 580","0","521","0","Community transmission","1"
"Djibouti","4 582","17","45","0","Clusters of cases","0"
"Somalia","2 779","24","90","2","Sporadic cases","0"
"Lebanon","1 587","51","32","0","Clusters of cases","0"
"Tunisia","1 157","1","50","0","Sporadic cases","0"
"Jordan","1 033","18","9","0","Clusters of cases","0"
"Yemen","945","19","257","2","Community transmission","0"
"Libya","571","27","10","0","Clusters of cases","0"
"Syrian Arab Republic","204","6","7","0","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","1 028","49","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","592 280","7 600","8 206","95","Clusters of cases","0"
"The United Kingdom","304 335","1 221","42 632","43","Community transmission","0"
"Spain","246 272","334","28 323","1","Community transmission","0"
"Italy","238 499","224","34 634","24","Community transmission","0"
"Germany","190 359","537","8 885","3","Clusters of cases","0"
"Turkey","187 685","1 192","4 950","23","Community transmission","0"
"France","154 567","5","29 571","6","Community transmission","0"
"Belgium","60 550","0","9 696","0","Community transmission","1"
"Belarus","58 505","569","346","3","Community transmission","0"
