"V1","V2","V3","V4","V5","V6","V7"
"Sweden","14385","563","1540","29","Pending","0"
"Israel","13362","255","171","13","Pending","0"
"Poland","9287","545","360","13","Pending","0"
"Romania","8746","328","434","17","Pending","0"
"Denmark","7384","142","355","9","Pending","0"
"Norway","7068","84","154","6","Pending","0"
"Czechia","6787","133","188","7","Pending","0"
"Serbia","6318","324","122","5","Pending","0"
"Ukraine","5710","261","151","10","Communitytransmission","0"
"Belarus","4779","0","47","2","Clusters of cases","2"
"Finland","3783","102","94","4","Pending","0"
"Luxembourg","3550","13","73","1","Pending","0"
"Republic of Moldova","2472","121","67","7","Pending","0"
"Greece","2235","28","110","5","Pending","0"
"Hungary","1984","68","199","10","Pending","0"
"Croatia","1871","39","47","8","Pending","0"
"Iceland","1771","11","9","0","Pending","0"
"Uzbekistan","1565","70","5","0","Clusters of cases","0"
"Kazakhstan","1546","0","17","0","Pending","2"
"Estonia","1528","16","40","2","Pending","0"
"Azerbaijan","1398","25","19","1","Clusters of cases","0"
"Slovenia","1330","13","74","4","Pending","0"
"Lithuania","1326","28","36","3","Pending","0"
"Armenia","1291","43","20","0","Clusters of cases","0"
"Bosnia andHerzegovina","1286","18","46","0","Communitytransmission","0"
"North Macedonia","1207","37","51","2","Clusters of cases","0"
"Slovakia","1161","72","12","1","Pending","0"
"Bulgaria","915","37","43","2","Pending","0"
"Cyprus","767","6","17","0","Pending","0"
"Latvia","727","15","5","0","Pending","0"
"Andorra","717","13","36","1","Communitytransmission","0"
"Kyrgyzstan","568","14","7","2","Pending","0"
"Albania","562","14","26","0","Clusters of cases","0"
"San Marino","461","6","39","0","Communitytransmission","0"
"Malta","427","1","3","0","Pending","0"
"Georgia","399","5","4","0","Clusters of cases","0"
"Montenegro","308","0","5","0","Clusters of cases","1"
"Monaco","98","0","1","0","Sporadic cases","2"
"Liechtenstein","82","0","1","0","Pending","1"
"Holy See","8","0","0","0","Sporadic cases","11"
"","Territories**","","","","",""
"Kosovo[1]","535","25","12","0","Communitytransmission","0"
"Isle of Man","297","6","4","0","Pending","0"
"Jersey","245","11","12","1","Pending","0"
"Guernsey","239","3","9","0","Pending","0"
