"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Niger","1 046","10","67","0","Community transmission","0"
"Equatorial Guinea","1 043","0","12","0","Community transmission","30"
"Cabo Verde","944","54","8","0","Clusters of cases","0"
"Burkina Faso","903","2","53","0","Community transmission","0"
"Chad","858","0","74","0","Community transmission","3"
"Benin","807","42","13","0","Community transmission","0"
"Rwanda","787","59","2","0","Sporadic cases","0"
"Uganda","774","19","0","0","Sporadic cases","0"
"Malawi","745","15","11","0","Clusters of cases","0"
"Mozambique","737","4","5","0","Clusters of cases","0"
"Liberia","650","24","34","0","Community transmission","0"
"Eswatini","643","8","6","1","Clusters of cases","0"
"Togo","569","0","13","0","Community transmission","1"
"Zimbabwe","512","23","6","0","Sporadic cases","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","46"
"Sao Tome and Principe","388","0","10","0","Clusters of cases","5"
"Mauritius","340","3","10","0","Clusters of cases","0"
"Comoros","247","0","5","0","Community transmission","2"
"Angola","183","7","9","0","Clusters of cases","0"
"Burundi","144","0","1","0","Clusters of cases","2"
"Eritrea","143","0","0","0","Sporadic cases","1"
"Botswana","89","0","1","0","Clusters of cases","3"
"Namibia","63","8","0","0","Sporadic cases","0"
