"V1","V2","V3","V4","V5","V6","V7"
"Ireland","6224","515","235","25","Pending","0"
"Norway","6010","147","80","11","Pending","0"
"Denmark","5402","331","218","15","Pending","0"
"Czechia","5312","295","99","11","Pending","0"
"Poland","5205","357","159","30","Pending","0"
"Romania","4761","344","209","27","Pending","0"
"Luxembourg","3034","64","46","2","Pending","0"
"Serbia","2666","219","65","4","Pending","0"
"Finland","2487","179","40","6","Pending","0"
"Ukraine","1892","224","57","5","Cluster of cases","0"
"Greece","1884","52","83","2","Pending","0"
"Iceland","1616","30","6","0","Pending","0"
"Croatia","1343","61","19","1","Pending","0"
"Estonia","1185","36","24","3","Pending","0"
"Republic of Moldova","1174","118","28","6","Pending","0"
"Slovenia","1091","36","40","4","Pending","0"
"Belarus","1066","205","13","0","Cluster of cases","0"
"Hungary","980","85","66","8","Pending","0"
"Armenia","921","44","10","2","Cluster of cases","0"
"Lithuania","912","32","15","0","Pending","0"
"Azerbaijan","822","105","8","0","Cluster of cases","0"
"Bosnia andHerzegovina","816","35","35","3","CommunityTransmission","0"
"Kazakhstan","727","18","7","1","Pending","0"
"Slovakia","682","84","2","0","Pending","0"
"North Macedonia","617","18","30","3","Cluster of cases","0"
"Bulgaria","593","16","24","1","Pending","0"
"Latvia","577","29","2","0","Pending","0"
"Andorra","566","15","24","2","CommunityTransmission","0"
"Uzbekistan","555","21","3","0","Cluster of cases","0"
"Cyprus","526","32","14","0","Pending","0"
"Albania","409","9","22","0","Cluster of cases","0"
"San Marino","308","29","34","0","CommunityTransmission","0"
"Malta","299","6","1","1","Pending","0"
"Kyrgyzstan","280","10","4","0","Pending","0"
"Montenegro","248","0","2","0","Cluster of cases","1"
"Georgia","214","6","3","0","Cluster of cases","0"
"Liechtenstein","79","1","1","0","Pending","0"
"Monaco","54","14","0","0","Sporadic Cases","0"
"Holy See","8","1","0","0","Sporadic Cases","0"
"","Territories**","","","","",""
"Kosovo[1]","224","40","6","1","CommunityTransmission","0"
"Faroe Islands","184","0","0","0","Pending","1"
"Jersey","170","0","3","0","Pending","1"
"Guernsey","166","0","4","0","Pending","1"
"Isle of Man","150","0","1","0","Pending","1"
"Gibraltar","113","0","1","0","Pending","1"
