"V1","V2","V3","V4","V5","V6","V7"
"United States VirginIslands","51","0","1","0","Clusters of cases","4"
"Saint Martin","35","2","2","0","Sporadic cases","0"
"Curaçao","14","0","1","0","Sporadic cases","6"
"Falkland Islands(Malvinas)","11","6","0","0","Clusters of cases","0"
"Montserrat","11","0","0","0","Sporadic cases","1"
"Turks and CaicosIslands","10","1","1","0","Sporadic cases","0"
"Saint Barthelemy","6","0","0","0","Sporadic cases","15"
"Bonaire, Sint Eustatiusand Saba","4","1","0","0","Sporadic cases","0"
"Anguilla","3","0","0","0","Sporadic cases","11"
"British Virgin Islands","3","0","0","0","Sporadic cases","14"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","7"
"","African Region","","","","",""
"South Africa","2415","143","27","0","Communitytransmission","0"
"Algeria","2070","87","326","13","Communitytransmission","0"
"Cameroon","855","52","15","5","Clusters of cases","0"
"Côte d’Ivoire","638","12","6","0","Clusters of cases","0"
"Ghana","636","70","8","0","Clusters of cases","0"
"Niger","570","22","14","1","Clusters of cases","0"
"Burkina Faso","515","18","28","1","Clusters of cases","0"
"Guinea","363","44","0","0","Clusters of cases","0"
"Nigeria","343","0","10","0","Clusters of cases","1"
"Mauritius","324","0","9","0","Clusters of cases","2"
"Senegal","299","8","2","0","Clusters of cases","0"
"Democratic Republicof the Congo","254","13","21","1","Clusters of cases","0"
"Kenya","216","8","9","0","Clusters of cases","0"
"Rwanda","134","7","0","0","Sporadic cases","0"
"Mali","123","7","10","1","Sporadic cases","0"
"Madagascar","110","4","0","0","Clusters of cases","0"
"Ethiopia","82","8","3","0","Sporadic cases","0"
"Gabon","80","23","1","0","Sporadic cases","0"
"Togo","77","1","3","0","Sporadic cases","0"
"Congo","74","0","5","0","Clusters of cases","1"
"Liberia","59","8","6","0","Sporadic cases","0"
"Uganda","54","0","0","0","Sporadic cases","2"
"United Republic ofTanzania","53","4","3","0","Sporadic cases","0"
"Zambia","45","0","2","0","Sporadic cases","1"
"Equatorial Guinea","41","20","0","0","Sporadic cases","0"
"Guinea-Bissau","40","1","0","0","Sporadic cases","0"
"Benin","35","0","1","0","Sporadic cases","3"
"Eritrea","34","0","0","0","Sporadic cases","2"
"Mozambique","28","7","0","0","Sporadic cases","0"
"Chad","23","0","0","0","Sporadic cases","1"
