"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bahrain","12 815","504","20","1","Clusters of cases","0"
"Iraq","8 168","781","256","21","Clusters of cases","0"
"Morocco","7922","56","206","0","Clusters of cases","0"
"Sudan","5 499","189","314","7","Community transmission","0"
"Djibouti","3 935","156","26","1","Clusters of cases","0"
"Somalia","2 146","57","79","0","Sporadic cases","0"
"Lebanon","1 256","14","27","0","Clusters of cases","0"
"Tunisia","1 087","1","49","1","Community transmission","0"
"Jordan","757","2","9","0","Clusters of cases","0"
"Yemen","423","20","96","8","Pending","0"
"Libya","196","14","5","0","Clusters of cases","0"
"Syrian Arab Republic","123","0","6","0","Community transmission","2"
"Territoriesii","","","","","",""
"occupied Palestinian territory","636","6","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","441 108","8 831","5 384","169","Clusters of cases","0"
"The United Kingdom","279 860","1 871","39 728","359","Community transmission","0"
"Spain","240 326","394","27 940","0","Community transmission","0"
"Italy","233 836","321","33 601","71","Community transmission","0"
"Germany","182 764","394","8 581","30","Community transmission","0"
"Turkey","166 422","867","4 609","24","Community transmission","0"
"France","148 263","328","28 964","81","Community transmission","0"
"Belgium","58 685","70","9 522","17","Community transmission","0"
"Netherlands","46 733","86","5 977","10","Community transmission","0"
