"V1","V2","V3","V4","V5","V6","V7"
"Central African","","","","","",""
"Republic","11","1","0","0","Sporadic cases","0"
"Chad","11","0","0","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Sporadic cases","4"
"Zimbabwe","11","0","3","0","Sporadic cases","3"
"Malawi","9","1","1","0","Sporadic cases","0"
"Cabo Verde","7","0","1","0","Sporadic cases","4"
"Mauritania","7","1","1","0","Sporadic cases","0"
"Sierra Leone","7","0","0","0","Sporadic cases","2"
"Gambia","4","0","1","0","Sporadic cases","8"
"São Tomé and","","","","","",""
"Príncipe","4","0","0","0","Pending","4"
"Burundi","3","0","0","0","Sporadic cases","7"
"South Sudan","3","0","0","0","Pending","1"
"Territories**","","","","","",""
"Réunion","382","6","0","0","Clusters of cases","0"
"Mayotte","191","0","2","0","Clusters of cases","1"
"Subtotal for all","","","","","",""
"","1610197","89657","99679","6892","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","11","0","Pending","26"
"Princess)","","","","","",""
"Grand total","1610909","89657","99690","6892","",""
