"V1","V2","V3","V4","V5","V6","V7"
"Curaçao","14","0","1","0","Sporadic cases","2"
"Montserrat","9","1","0","0","Sporadic cases","0"
"Turks and CaicosIslands","8","0","1","0","Sporadic cases","3"
"Saint Barthélemy","6","0","0","0","Sporadic cases","11"
"Falkland Islands(Malvinas)","5","0","0","0","Sporadic cases","2"
"Anguilla","3","0","0","0","Sporadic cases","7"
"British Virgin Islands","3","0","0","0","Sporadic cases","10"
"Bonaire, Sint Eustatiusand Saba","2","0","0","0","Sporadic cases","7"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","3"
"","African Region","","","","",""
"South Africa","2003","69","24","6","Communitytransmission","0"
"Algeria","1761","95","256","21","Communitytransmission","0"
"Cameroon","803","73","10","0","Clusters of cases","0"
"Côte d’Ivoire","480","96","3","0","Clusters of cases","0"
"Burkina Faso","443","29","19","0","Clusters of cases","0"
"Niger","438","28","11","0","Clusters of cases","0"
"Ghana","378","65","6","0","Clusters of cases","0"
"Mauritius","318","4","9","2","Clusters of cases","0"
"Nigeria","305","17","7","0","Clusters of cases","0"
"Senegal","265","15","2","0","Clusters of cases","0"
"Democratic Republicof the Congo","215","0","20","0","Clusters of cases","1"
"Guinea","194","0","0","0","Clusters of cases","1"
"Kenya","189","5","7","0","Clusters of cases","0"
"Rwanda","118","5","0","0","Sporadic cases","0"
"Madagascar","95","0","0","0","Clusters of cases","1"
"Mali","74","15","7","0","Sporadic cases","0"
"Togo","73","0","3","0","Sporadic cases","1"
"Ethiopia","65","9","2","0","Sporadic cases","0"
"Congo","60","0","5","0","Clusters of cases","2"
"Uganda","53","0","0","0","Sporadic cases","2"
"Gabon","44","0","1","0","Sporadic cases","1"
"Zambia","40","1","2","1","Sporadic cases","0"
"Liberia","37","6","5","1","Sporadic cases","0"
"Guinea-Bissau","35","0","0","0","Sporadic cases","1"
"Eritrea","33","0","0","0","Sporadic cases","2"
"United Republic ofTanzania","32","7","3","2","Sporadic cases","0"
"Benin","30","0","1","0","Sporadic cases","1"
"Mozambique","20","3","0","0","Sporadic cases","0"
"Angola","19","0","2","0","Sporadic cases","2"
"Equatorial Guinea","18","0","0","0","Sporadic cases","1"
"Namibia","16","0","0","0","Sporadic cases","5"
"Botswana","13","0","1","0","Sporadic cases","1"
"Eswatini","12","0","0","0","Sporadic cases","2"
