"V1","V2","V3","V4","V5","V6","V7"
"Ireland","7393","1169","263","28","Pending","0"
"Norway","6160","150","88","8","Pending","0"
"Denmark","5635","233","237","19","Pending","0"
"Poland","5575","370","174","15","Pending","0"
"Czechia","5569","257","112","13","Pending","0"
"Romania","5202","441","229","20","Pending","0"
"Luxembourg","3115","81","52","6","Pending","0"
"Serbia","2867","201","65","0","Pending","0"
"Finland","2605","118","42","2","Pending","0"
"Ukraine","2203","311","69","12","Clusters of cases","0"
"Greece","1955","71","86","3","Pending","0"
"Iceland","1648","32","6","0","Pending","0"
"Croatia","1407","64","20","1","Pending","0"
"Republic of Moldova","1289","115","29","1","Pending","0"
"Estonia","1207","22","24","0","Pending","0"
"Hungary","1190","210","77","11","Pending","0"
"Slovenia","1124","33","43","3","Pending","0"
"Belarus","1066","0","13","0","Clusters of cases","1"
"Lithuania","955","43","15","0","Pending","0"
"Armenia","937","16","11","1","Clusters of cases","0"
"Azerbaijan","926","104","9","1","Clusters of cases","0"
"Bosnia andHerzegovina","875","59","36","1","CommunityTransmission","0"
"Kazakhstan","802","75","9","2","Pending","0"
"Slovakia","701","19","2","0","Pending","0"
"North Macedonia","663","46","30","0","Clusters of cases","0"
"Bulgaria","624","31","24","0","Pending","0"
"Uzbekistan","624","69","3","0","Clusters of cases","0"
"Andorra","589","23","26","2","CommunityTransmission","0"
"Latvia","589","12","2","0","Pending","0"
"Cyprus","564","38","15","1","Pending","0"
"Albania","416","7","23","1","Clusters of cases","0"
"San Marino","344","36","34","0","CommunityTransmission","0"
"Malta","337","38","2","1","Pending","0"
"Kyrgyzstan","298","18","5","1","Pending","0"
"Montenegro","252","4","2","0","Clusters of cases","0"
"Georgia","230","16","3","0","Clusters of cases","0"
"Liechtenstein","79","0","1","0","Pending","1"
"Monaco","54","0","0","0","Sporadic Cases","1"
"Holy See","8","0","0","0","Sporadic Cases","1"
"","Territories**","","","","",""
"Kosovo[1]","227","3","7","1","CommunityTransmission","0"
"Faroe Islands","184","0","0","0","Pending","2"
"Guernsey","181","15","5","1","Pending","0"
"Jersey","170","0","3","0","Pending","2"
"Isle of Man","165","15","1","0","Pending","0"
"Gibraltar","113","0","1","0","Pending","2"
