"V1","V2","V3","V4","V5","V6","V7"
"Kyrgyzstan","746","17","8","0","Clusters of cases","0"
"San Marino","563","10","41","0","Communitytransmission","0"
"Georgia","539","22","6","0","Communitytransmission","0"
"Malta","463","13","4","0","Pending","0"
"Montenegro","322","1","7","0","Clusters of cases","0"
"Liechtenstein","83","0","1","0","Pending","4"
"Monaco","68","0","1","0","Sporadic cases","16"
"Holy See","10","0","0","0","Sporadic cases","1"
"","Territories**","","","","",""
"Kosovo[1]","799","9","22","0","Communitytransmission","0"
"Isle of Man","309","1","21","1","Pending","0"
"Jersey","284","1","20","1","Pending","0"
"Guernsey","247","0","13","0","Communitytransmission","2"
"Faroe Islands","187","0","0","0","Pending","6"
"Gibraltar","141","0","0","0","Clusters of cases","3"
"Greenland","11","0","0","0","Pending","24"
"","South-East Asia Region","","","","",""
"India","33050","1718","1074","67","Clusters of cases","0"
"Indonesia","9771","260","784","11","Communitytransmission","0"
"Bangladesh","7103","641","163","8","Pending","0"
"Thailand","2954","7","54","0","Clusters of cases","0"
"Sri Lanka","649","30","7","0","Clusters of cases","0"
"Maldives","256","11","0","0","Clusters of cases","0"
"Myanmar","150","0","6","1","Clusters of cases","1"
"Nepal","57","3","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","6"
"Bhutan","7","0","0","0","Sporadic cases","7"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","93657","1073","5957","80","Communitytransmission","0"
"Saudi Arabia","21402","1325","157","5","Clusters of cases","0"
"Pakistan","15759","874","346","19","Clusters of cases","0"
"Qatar","12564","643","10","0","Pending","0"
"United Arab Emirates","11929","549","98","9","Pending","0"
"Egypt","5268","226","380","21","Clusters of cases","0"
"Morocco","4359","107","168","3","Clusters of cases","0"
"Kuwait","3740","300","24","1","Clusters of cases","0"
"Bahrain","2921","110","8","0","Clusters of cases","0"
"Oman","2348","74","10","0","Clusters of cases","0"
"Iraq","2003","75","92","2","Clusters of cases","0"
"Afghanistan","1827","0","60","0","Clusters of cases","1"
"Djibouti","1077","5","2","0","Clusters of cases","0"
"Tunisia","980","5","40","0","Communitytransmission","0"
"Lebanon","721","4","24","0","Clusters of cases","0"
"Somalia","582","54","28","0","Sporadic cases","0"
