"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"","confirmed","confirmed","","new","",""
"Territory/Area†","","","deaths","","classification§","reported case"
"","‡ cases","new cases","","deaths","",""
"Western Pacific Region","","","","","",""
"China","82724","93","3327","6","Local transmission","0"
"Republic of Korea","9976","89","169","4","Local transmission","0"
"Australia","4976","269","21","1","Local transmission","0"
"Malaysia","2908","142","45","2","Local transmission","0"
"Japan","2384","206","57","0","Local transmission","0"
"Philippines","2311","227","96","8","Local transmission","0"
"Singapore","1000","74","3","0","Local transmission","0"
"New Zealand","723","76","1","0","Local transmission","0"
"Viet Nam","218","11","0","0","Local transmission","0"
"Brunei Darussalam","131","2","1","0","Local transmission","0"
"Cambodia","109","0","0","0","Local transmission","1"
"Mongolia","14","2","0","0","Imported cases only","0"
"Lao People's","10","1","0","0","Local transmission","0"
"Democratic Republic","","","","","",""
"Fiji","5","0","0","0","Local transmission","7"
"Papua New Guinea","1","0","0","0","Imported cases only","12"
"Territories**","","","","","",""
"Guam","77","8","3","1","Local transmission","0"
"French Polynesia","37","0","0","0","Local transmission","1"
"New Caledonia","16","0","0","0","Local transmission","1"
"Northern Mariana","6","4","0","0","Local transmission","0"
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","","","","","",""
"European Region","","","","","",""
"Italy","110574","4782","13157","727","Local transmission","0"
"Spain","102136","7719","9053","864","Local transmission","0"
"Germany","73522","6156","872","140","Local transmission","0"
"France","56261","4784","4019","505","Local transmission","0"
"The United Kingdom","29478","4324","2532","743","Local transmission","0"
"Switzerland","17070","962","378","5","Local transmission","0"
"Turkey","15679","2148","277","63","Local transmission","0"
"Belgium","13964","1189","828","123","Local transmission","0"
"Netherlands","13614","1019","1173","134","Local transmission","0"
"Austria","10711","529","146","18","Local transmission","0"
"Portugal","8251","808","187","27","Local transmission","0"
"Israel","5591","462","21","0","Local transmission","0"
"Sweden","4947","512","239","59","Local transmission","0"
"Norway","4665","218","32","4","Local transmission","0"
"Czechia","3589","281","39","8","Local transmission","0"
"Ireland","3447","212","85","14","Local transmission","0"
