"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Venezuela (Bolivarian Republic of)","1 510","51","14","0","Community transmission","0"
"Costa Rica","1 056","9","10","0","Clusters of cases","0"
"Paraguay","995","9","11","0","Community transmission","0"
"Nicaragua","885","0","35","0","Community transmission","4"
"Uruguay","823","2","22","0","Clusters of cases","0"
"Jamaica","581","0","9","0","Clusters of cases","1"
"Guyana","153","1","12","0","Clusters of cases","0"
"Trinidad and Tobago","117","0","8","0","Sporadic cases","1"
"Bahamas","102","1","11","0","Clusters of cases","0"
"Barbados","92","0","7","0","Clusters of cases","8"
"Suriname","27","13","1","0","Sporadic cases","0"
"Saint Vincent and the Grenadines","26","0","0","0","Sporadic cases","1"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","29"
"Grenada","23","0","0","0","Clusters of cases","6"
"Belize","18","0","2","0","Sporadic cases","48"
"Saint Lucia","18","0","0","0","Sporadic cases","28"
"Dominica","16","0","0","0","Clusters of cases","52"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","42"
"Territoriesii","","","","","",""
"Puerto Rico","3 873","97","136","0","Community transmission","0"
"French Guiana","499","22","1","0","Clusters of cases","0"
"Martinique","200","0","14","0","Clusters of cases","2"
"Guadeloupe","162","0","14","0","Clusters of cases","3"
"Cayman Islands","141","0","1","0","Clusters of cases","2"
