"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","146","0","9","0","Sporadic cases","2"
"Aruba","101","0","3","0","No cases","48"
"Sint Maarten","77","0","15","0","Sporadic cases","17"
"United States Virgin Islands","76","0","6","0","Clusters of cases","1"
"Saint Martin","42","0","3","0","Sporadic cases","6"
"Curaçao","23","0","1","0","Sporadic cases","5"
"Turks and Caicos Islands","14","0","1","0","No cases","1"
"Falkland Islands (Malvinas)","13","0","0","0","No cases","58"
"Montserrat","11","0","1","0","No cases","70"
"British Virgin Islands","8","0","1","0","No cases","38"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","28"
"Saint Barthélemy","6","0","0","0","No cases","84"
"Anguilla","3","0","0","0","No cases","80"
"Saint Pierre and Miquelon","1","0","0","0","No cases","76"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","207 525","2 573","9 742","119","Community transmission","0"
"Pakistan","185 034","3 946","3 695","105","Clusters of cases","0"
"Saudi Arabia","161 005","3 393","1 307","40","Clusters of cases","0"
"Qatar","88 403","1 034","99","1","Community transmission","0"
"Egypt","56 809","1 576","2 278","85","Clusters of cases","0"
"United Arab Emirates","45 303","378","303","1","Pending","0"
"Kuwait","40 291","641","330","4","Clusters of cases","0"
"Iraq","32 676","1 808","1 167","67","Community transmission","0"
"Oman","31 076","1 605","137","6","Community transmission","0"
