"V1","V2","V3","V4","V5","V6","V7"
"Ghana","204","0","5","0","Local transmission","1"
"Côte d’Ivoire","203","13","1","0","Local transmission","0"
"Nigeria","190","16","2","0","Local transmission","0"
"Mauritius","186","17","7","0","Local transmission","0"
"Democratic Republic","134","0","13","0","Local transmission","1"
"of the Congo","","","","","",""
"Kenya","122","12","4","1","Local transmission","0"
"Niger","98","24","5","0","Local transmission","0"
"Rwanda","89","5","0","0","Local transmission","0"
"Madagascar","65","0","0","0","Local transmission","1"
"Guinea","52","0","0","0","Local transmission","1"
"Uganda","45","1","0","0","Local transmission","0"
"Congo","41","0","3","1","Local transmission","1"
"Togo","39","0","2","0","Local transmission","1"
"Zambia","39","0","1","0","Local transmission","1"
"Mali","36","8","3","0","Local transmission","0"
"Ethiopia","35","4","0","0","Local transmission","0"
"Gabon","21","3","1","0","Imported cases only","0"
"Eritrea","20","0","0","0","Local transmission","1"
"United Republic of","20","0","1","0","Local transmission","2"
"Tanzania","","","","","",""
"Equatorial Guinea","15","0","0","0","Local transmission","1"
"Guinea-Bissau","15","6","0","0","Imported cases only","0"
"Benin","13","0","0","0","Imported cases only","2"
"Namibia","13","0","0","0","Local transmission","1"
"Angola","10","2","2","0","Imported cases only","0"
"Mozambique","10","0","0","0","Local transmission","2"
"Seychelles","10","0","0","0","Imported cases only","2"
"Eswatini","9","0","0","0","Imported cases only","7"
"Zimbabwe","9","1","1","0","Local transmission","0"
"Central African","8","0","0","0","Imported cases only","2"
"Republic","","","","","",""
"Chad","7","0","0","0","Imported cases only","3"
"Liberia","7","1","0","0","Local transmission","0"
"Mauritania","6","1","1","1","Imported cases only","0"
"Cabo Verde","5","0","1","0","Imported cases only","7"
"Botswana","4","0","1","0","Imported cases only","1"
"Gambia","4","0","1","0","Imported cases only","1"
"Burundi","3","1","0","0","Local transmission","0"
"Malawi","3","0","0","0","Local transmission","1"
"Sierra Leone","2","0","0","0","Imported cases only","2"
"Territories**","","","","","",""
"Réunion","321","13","0","0","Local transmission","0"
"Mayotte","128","0","2","0","Local transmission","1"
"Subtotal for all","1 050923","79 332","56 974","6664","",""
"","","","","","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","11","0","Local transmission","19"
"Princess)","","","","","",""
"Grand total","1 051635","79 332","56 985","6664","",""
