"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"","confirmed","confirmed","","new","",""
"Territory/Area†","","","deaths","","classification§","reported case"
"","‡ cases","new cases","","deaths","",""
"Western Pacific Region","","","","","",""
"China","84250","13","4642","0","Clusters of cases","0"
"Japan","11119","368","186","15","Clusters of cases","0"
"Republic of Korea","10683","9","237","1","Clusters of cases","0"
"Singapore","8014","1426","11","0","Clusters of cases","0"
"Australia","6625","13","71","1","Clusters of cases","0"
"Philippines","6459","200","428","19","Clusters of cases","0"
"Malaysia","5424","35","89","0","Clusters of cases","0"
"New Zealand","1107","2","13","1","Clusters of cases","0"
"Viet Nam","268","0","0","0","Clusters of cases","4"
"Brunei Darussalam","138","0","1","0","Sporadic cases","1"
"Cambodia","122","0","0","0","Sporadic cases","9"
"Mongolia","33","1","0","0","Sporadic cases","0"
"Lao People's","19","0","0","0","Sporadic cases","8"
"Democratic Republic","","","","","",""
"Fiji","18","1","0","0","Sporadic cases","0"
"Papua New Guinea","7","0","0","0","Sporadic cases","4"
"Territories**","","","","","",""
"Guam","133","0","5","0","Clusters of cases","9"
"French Polynesia","56","1","0","0","Sporadic cases","0"
"New Caledonia","18","0","0","0","Sporadic cases","18"
"Northern Mariana","14","0","2","0","Pending","3"
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","","","","","",""
"European Region","","","","","",""
"Spain","200210","4266","20852","399","Pending","0"
"Italy","181228","2256","24114","454","Pending","0"
"Germany","143457","1785","4598","194","Pending","0"
"The United Kingdom","124747","4676","16509","449","Pending","0"
"France","113513","2050","20233","544","Pending","0"
"Turkey","90980","4674","2140","123","Community","0"
"","","","","","transmission",""
"Russian Federation","52763","9910","456","95","Clusters of cases","0"
"Belgium","39983","1487","5828","145","Pending","0"
"Netherlands","33405","750","3751","67","Pending","0"
"Switzerland","27862","204","1141","7","Community","0"
"","","","","","transmission",""
"Portugal","20863","657","735","21","Pending","0"
"Ireland","15652","401","687","77","Pending","0"
"Austria","14783","73","470","18","Pending","0"
