"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Bermuda","118","0","7","0","Clusters of cases","3"
"Aruba","101","0","3","0","Sporadic cases","5"
"Cayman Islands","81","0","1","0","Clusters of cases","1"
"Sint Maarten","77","0","15","0","Sporadic cases","1"
"United States Virgin Islands","69","1","4","0","Clusters of cases","0"
"Saint Martin","39","1","3","0","Sporadic cases","0"
"Curaçao","16","0","1","0","Sporadic cases","13"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","15"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","13"
"Montserrat","11","0","1","0","Sporadic cases","27"
"British Virgin Islands","7","0","1","0","Sporadic cases","5"
"Bonaire, Sint Eustatius and","","","","","",""
"Saba","6","0","0","0","Sporadic cases","13"
"Saint Barthélemy","6","0","0","0","Sporadic cases","41"
"Anguilla","3","0","0","0","Sporadic cases","37"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","33"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","107 603","1383","6640","51","Community transmission","0"
"Saudi Arabia","39 048","1912","246","7","Clusters of cases","0"
"Pakistan","30 941","1476","667","28","Clusters of cases","0"
"Qatar","22 520","1189","14","1","Community transmission","0"
"United Arab Emirates","18 198","781","198","13","Pending","0"
"Egypt","9400","436","525","11","Clusters of cases","0"
"Kuwait","8688","1065","58","9","Clusters of cases","0"
