"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","308","0","29","0","Community transmission","3"
"Guernsey","252","0","13","0","Community transmission","29"
"Faroe Islands","187","0","0","0","Pending","38"
"Gibraltar","169","8","0","0","Clusters of cases","0"
"Greenland","13","0","0","0","Pending","3"
"South-East Asia","","","","","",""
"India","190 535","8 392","5 394","230","Clusters of cases","0"
"Bangladesh","47 153","2 545","650","40","Community transmission","0"
"Indonesia","26 473","700","1 613","40","Community transmission","0"
"Thailand","3 082","1","57","0","Clusters of cases","0"
"Maldives","1 773","101","5","0","Clusters of cases","0"
"Sri Lanka","1 633","13","10","0","Clusters of cases","0"
"Nepal","1 572","171","8","2","Sporadic cases","0"
"Myanmar","224","0","6","0","Clusters of cases","1"
"Bhutan","43","10","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","38"
"Western Pacific","","","","","",""
"China","84 588","18","4 645","0","Clusters of cases","0"
"Singapore","34 884","518","23","0","Clusters of cases","0"
"Philippines","18 086","862","957","7","Community transmission","0"
"Japan","16 884","33","892","1","Clusters of cases","0"
"Republic of Korea","11 503","35","271","1","Clusters of cases","0"
"Malaysia","7 819","57","115","0","Clusters of cases","0"
