"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Italy","226 699","813","32 169","162","Community transmission","0"
"Germany","176 007","797","8 090","83","Community transmission","0"
"Turkey","151 615","1 022","4 199","28","Community transmission","0"
"France","140 959","462","27 972","-218","Community transmission","0"
"Belgium","55 791","232","9 108","28","Community transmission","0"
"Netherlands","44 249","108","5 715","21","Community transmission","0"
"Belarus","31 508","936","175","4","Community transmission","0"
"Sweden","30 799","422","3 743","45","Community transmission","0"
"Switzerland","30 535","21","1 613","11","Community transmission","0"
"Portugal","29 432","223","1 247","16","Community transmission","0"
"Ireland","24 251","51","1 561","14","Community transmission","0"
"Poland","19 268","383","948","12","Community transmission","0"
"Ukraine","19 230","354","564","16","Community transmission","0"
"Romania","17 191","155","1 126","19","Community transmission","0"
"Israel","16 650","29","277","5","Pending","0"
"Austria","16 257","78","632","3","Community transmission","0"
"Denmark","11 044","76","551","3","Community transmission","0"
"Serbia","10 733","34","234","3","Pending","0"
"Czechia","8 647","61","302","5","Community transmission","0"
"Norway","8 257","8","233","0","Clusters of cases","0"
"Kazakhstan","6 969","218","35","0","Pending","0"
"Finland","6 399","19","301","1","Pending","0"
"Republic of Moldova","6 340","202","224","5","Pending","0"
