"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Gambia","28","0","1","0","Sporadic cases","3"
"Seychelles","11","0","0","0","Clusters of cases","66"
"Lesotho","4","0","0","0","Sporadic cases","8"
"Territoriesii","","","","","",""
"Mayotte","2 240","34","28","0","Clusters of cases","0"
"Réunion","487","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 988 646","20 315","112 810","832","Community transmission","0"
"Brazil","772 416","32 913","39 680","1 274","Community transmission","0"
"Peru","208 823","5 087","5 903","165","Community transmission","0"
"Chile","154 092","5 596","2 648","173","Community transmission","0"
"Mexico","129 184","4 883","15 357","708","Community transmission","0"
"Canada","97 125","472","7 960","63","Community transmission","0"
"Ecuador","44 440","0","3 720","0","Community transmission","1"
"Colombia","43 682","1 604","1 433","61","Community transmission","0"
"Argentina","25 987","1 226","741","24","Community transmission","0"
"Dominican Republic","21 437","629","561","11","Community transmission","0"
"Panama","17 889","656","413","10","Community transmission","0"
"Bolivia (Plurinational State of)","15 281","637","512","25","Community transmission","0"
"Guatemala","8 221","355","316","27","Community transmission","0"
"Honduras","7 360","425","290","19","Community transmission","0"
"Haiti","3 796","134","58","2","Community transmission","0"
"El Salvador","3 373","99","64","4","Community transmission","0"
"Venezuela (Bolivarian Republic of)","2 738","106","23","0","Community transmission","0"
