"V1","V2","V3","V4","V5","V6","V7"
"Sint Maarten","52","2","9","0","Clusters of cases","0"
"United States VirginIslands","51","0","1","0","Clusters of cases","3"
"Saint Martin","33","0","2","0","Sporadic cases","2"
"Curaçao","14","0","1","0","Sporadic cases","5"
"Montserrat","11","2","0","0","Sporadic cases","0"
"Turks and CaicosIslands","9","0","1","0","Sporadic cases","1"
"Saint Barthelemy","6","0","0","0","Sporadic cases","14"
"Falkland Islands(Malvinas)","5","0","0","0","Clusters of cases","5"
"Anguilla","3","0","0","0","Sporadic cases","10"
"Bonaire, Sint Eustatiusand Saba","3","0","0","0","Sporadic cases","1"
"British Virgin Islands","3","0","0","0","Sporadic cases","13"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","6"
"","African Region","","","","",""
"South Africa","2272","99","27","2","Communitytransmission","0"
"Algeria","1983","69","313","20","Communitytransmission","0"
"Cameroon","803","0","10","0","Clusters of cases","3"
"Côte d’Ivoire","626","93","6","2","Clusters of cases","0"
"Ghana","566","0","8","0","Clusters of cases","1"
"Niger","548","19","13","1","Clusters of cases","0"
"Burkina Faso","497","54","27","8","Clusters of cases","0"
"Nigeria","343","20","10","0","Clusters of cases","0"
"Mauritius","324","0","9","0","Clusters of cases","1"
"Guinea","319","69","0","0","Clusters of cases","0"
"Senegal","291","11","2","0","Clusters of cases","0"
"Democratic Republicof the Congo","241","6","20","0","Clusters of cases","0"
"Kenya","208","11","9","1","Clusters of cases","0"
"Rwanda","127","1","0","0","Sporadic cases","0"
"Mali","116","29","9","2","Sporadic cases","0"
"Madagascar","106","0","0","0","Clusters of cases","1"
"Togo","76","0","3","0","Sporadic cases","1"
"Congo","74","4","5","0","Clusters of cases","0"
"Ethiopia","74","3","3","0","Sporadic cases","0"
"Gabon","57","0","1","0","Sporadic cases","1"
"Uganda","54","0","0","0","Sporadic cases","1"
"Liberia","51","1","6","1","Sporadic cases","0"
"United Republic ofTanzania","49","17","3","0","Sporadic cases","0"
"Zambia","45","2","2","0","Sporadic cases","0"
"Guinea-Bissau","39","0","0","0","Sporadic cases","1"
"Benin","35","0","1","0","Sporadic cases","2"
"Eritrea","34","0","0","0","Sporadic cases","1"
"Chad","23","5","0","0","Sporadic cases","0"
"Equatorial Guinea","21","3","0","0","Sporadic cases","0"
