"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 290","24","174","2","Clusters of cases","0"
"Greece","3 121","9","183","0","Clusters of cases","0"
"Bosnia and Herzegovina","3 001","109","163","1","Community transmission","0"
"Kyrgyzstan","2 372","87","27","0","Clusters of cases","0"
"Croatia","2 252","1","107","0","Sporadic cases","0"
"Estonia","1 973","0","69","0","Sporadic cases","1"
"Iceland","1 810","2","10","0","Community transmission","0"
"Lithuania","1 768","5","75","0","Community transmission","0"
"Albania","1 590","69","36","0","Clusters of cases","0"
"Slovakia","1 548","3","28","0","Clusters of cases","0"
"Slovenia","1 495","3","109","0","Clusters of cases","0"
"Latvia","1 097","0","28","0","Clusters of cases","1"
"Cyprus","983","3","18","0","Clusters of cases","0"
"Georgia","879","15","14","0","Community transmission","0"
"Andorra","853","0","51","0","Community transmission","2"
"San Marino","695","0","42","0","Community transmission","10"
"Malta","646","0","9","0","Sporadic cases","1"
"Montenegro","325","1","9","0","Clusters of cases","0"
"Monaco","99","0","1","0","Sporadic cases","8"
"Liechtenstein","83","0","1","0","Pending","50"
"Holy See","12","0","0","0","Sporadic cases","39"
"Territoriesii","","","","","",""
"Kosovo[1]","1 443","6","23","-  9","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","24"
