"V1","V2","V3","V4","V5","V6","V7"
"Peru","5256","914","138","17","Communitytransmission","0"
"Mexico","3441","260","194","20","Communitytransmission","0"
"Panama","2752","224","66","3","Communitytransmission","0"
"Dominican Republic","2349","0","118","0","Communitytransmission","1"
"Colombia","2223","169","69","14","Communitytransmission","0"
"Argentina","1929","134","79","12","Communitytransmission","0"
"Cuba","564","49","15","0","Clusters of cases","0"
"Costa Rica","539","37","3","0","Clusters of cases","0"
"Uruguay","473","17","7","0","Clusters of cases","0"
"Honduras","382","39","23","0","Clusters of cases","0"
"Bolivia (PlurinationalState of)","268","4","19","1","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","171","5","9","2","Clusters of cases","0"
"Paraguay","129","5","6","1","Clusters of cases","0"
"Guatemala","126","31","3","0","Clusters of cases","0"
"El Salvador","117","14","6","1","Clusters of cases","0"
"Trinidad and Tobago","109","0","8","0","Clusters of cases","1"
"Barbados","66","3","4","1","Clusters of cases","0"
"Jamaica","63","0","4","0","Clusters of cases","2"
"Bahamas","41","1","8","1","Clusters of cases","0"
"Guyana","37","0","6","0","Clusters of cases","1"
"Haiti","30","0","2","0","Clusters of cases","1"
"Antigua and Barbuda","19","0","2","0","Clusters of cases","2"
"Dominica","16","1","0","0","Clusters of cases","0"
"Saint Lucia","14","0","0","0","Sporadic cases","5"
"Grenada","12","0","0","0","Clusters of cases","6"
"Saint Vincent and theGrenadines","12","4","0","0","Sporadic cases","0"
"Saint Kitts and Nevis","11","0","0","0","Sporadic cases","2"
"Belize","10","1","1","0","Sporadic cases","0"
"Suriname","10","0","1","0","Sporadic cases","7"
"Nicaragua","7","1","1","0","Pending","0"
"","Territories**","","","","",""
"Puerto Rico","725","42","39","6","Clusters of cases","0"
"Martinique","154","0","6","0","Clusters of cases","1"
"Guadeloupe","143","2","8","0","Clusters of cases","0"
"Aruba","86","4","0","0","Clusters of cases","0"
"French Guiana","84","1","0","0","Clusters of cases","0"
"Sint Maarten","50","7","9","1","Sporadic cases","0"
"United States VirginIslands","50","4","1","0","Clusters of cases","0"
"Bermuda","48","9","4","1","Clusters of cases","0"
"Cayman Islands","45","0","1","0","Clusters of cases","2"
"Saint Martin","32","0","2","0","Sporadic cases","1"
